Australia, Exposure to risk (period 1x10), 	Last modified: 10 Oct 2024;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1921-1929       78             37226.55        35425.08        72651.63
1921-1929       79             32848.29        30624.79        63473.07
1921-1929       80             30667.91        27580.12        58248.03
1921-1929       81             26930.27        23771.50        50701.77
1921-1929       82             23480.39        20400.75        43881.13
1921-1929       83             19968.85        17186.61        37155.46
1921-1929       84             16704.81        14294.50        30999.31
1921-1929       85             13754.85        11569.88        25324.73
1921-1929       86             11187.51         9190.82        20378.33
1921-1929       87              8939.85         7246.88        16186.73
1921-1929       88              7024.12         5729.57        12753.69
1921-1929       89              5485.96         4467.75         9953.71
1921-1929       90              4246.46         3363.37         7609.83
1921-1929       91              3276.77         2534.31         5811.08
1921-1929       92              2552.07         1926.30         4478.37
1921-1929       93              1924.29         1412.47         3336.76
1921-1929       94              1407.94         1015.89         2423.83
1921-1929       95               998.97          716.43         1715.40
1921-1929       96               668.84          493.84         1162.68
1921-1929       97               420.09          328.13          748.22
1921-1929       98               246.84          221.46          468.29
1921-1929       99               143.05          152.70          295.74
1921-1929      100                98.63          100.91          199.55
1921-1929      101                72.31           72.82          145.13
1921-1929      102                45.31           56.72          102.03
1921-1929      103                27.61           40.93           68.54
1921-1929      104                16.81           28.67           45.47
1921-1929      105                 9.16           18.54           27.70
1921-1929      106                 5.70           13.68           19.38
1921-1929      107                 2.70           12.50           15.20
1921-1929      108                 1.00           10.12           11.12
1921-1929      109                 0.74            6.42            7.16
1921-1929      110+                0.24            5.88            6.12
1930-1939        0            554375.44       579056.08      1133431.52
1930-1939        1            550397.50       574204.87      1124602.37
1930-1939        2            552264.55       576015.55      1128280.10
1930-1939        3            556928.02       580053.94      1136981.96
1930-1939        4            564687.15       587737.85      1152425.00
1930-1939        5            575178.64       597457.12      1172635.76
1930-1939        6            586278.39       607756.43      1194034.83
1930-1939        7            597952.10       618229.51      1216181.61
1930-1939        8            608413.73       627964.29      1236378.02
1930-1939        9            615285.12       634435.81      1249720.93
1930-1939       10            617101.28       635778.53      1252879.81
1930-1939       11            615759.85       633836.81      1249596.66
1930-1939       12            614030.08       631255.26      1245285.35
1930-1939       13            612529.14       630103.14      1242632.28
1930-1939       14            611380.00       629128.57      1240508.57
1930-1939       15            610873.72       628870.87      1239744.59
1930-1939       16            610430.13       628203.57      1238633.69
1930-1939       17            607717.31       625290.85      1233008.16
1930-1939       18            602750.02       619999.67      1222749.69
1930-1939       19            596672.02       613768.88      1210440.89
1930-1939       20            592139.97       609889.69      1202029.66
1930-1939       21            588540.89       606863.79      1195404.68
1930-1939       22            583475.86       603021.25      1186497.10
1930-1939       23            576162.56       598225.36      1174387.92
1930-1939       24            565797.85       591634.26      1157432.11
1930-1939       25            552884.91       583050.32      1135935.23
1930-1939       26            538583.13       572702.65      1111285.78
1930-1939       27            525847.78       562570.62      1088418.40
1930-1939       28            515513.68       553392.18      1068905.86
1930-1939       29            506954.39       544590.07      1051544.46
1930-1939       30            499552.09       535566.67      1035118.75
1930-1939       31            492453.33       525494.80      1017948.14
1930-1939       32            485548.50       515270.90      1000819.40
1930-1939       33            480338.13       504993.53       985331.66
1930-1939       34            477082.61       495264.78       972347.38
1930-1939       35            474774.96       486776.03       961550.99
1930-1939       36            473569.15       480339.98       953909.13
1930-1939       37            473145.33       475661.38       948806.71
1930-1939       38            471524.99       471236.92       942761.91
1930-1939       39            468183.20       466488.81       934672.01
1930-1939       40            464507.40       462052.72       926560.12
1930-1939       41            461055.10       459297.60       920352.70
1930-1939       42            457162.55       456750.74       913913.28
1930-1939       43            450820.50       453254.08       904074.58
1930-1939       44            443800.80       448934.97       892735.76
1930-1939       45            434832.78       442887.80       877720.58
1930-1939       46            423718.02       435099.58       858817.60
1930-1939       47            411199.51       424758.84       835958.35
1930-1939       48            397924.99       413336.55       811261.53
1930-1939       49            384623.54       401063.00       785686.54
1930-1939       50            371124.30       387569.45       758693.75
1930-1939       51            356828.24       373073.18       729901.42
1930-1939       52            342329.22       358049.20       700378.43
1930-1939       53            327851.30       342647.32       670498.62
1930-1939       54            314174.38       327870.28       642044.67
1930-1939       55            301517.94       313192.17       614710.11
1930-1939       56            289786.78       299236.67       589023.46
1930-1939       57            279059.19       286431.20       565490.39
1930-1939       58            268708.50       274228.00       542936.49
1930-1939       59            258132.08       262474.50       520606.58
1930-1939       60            247899.27       251417.61       499316.88
1930-1939       61            238892.84       241312.53       480205.37
1930-1939       62            230365.06       232258.27       462623.33
1930-1939       63            221716.62       223031.56       444748.18
1930-1939       64            212864.06       214377.10       427241.16
1930-1939       65            204231.81       205471.34       409703.15
1930-1939       66            195084.32       196624.63       391708.94
1930-1939       67            186033.45       188222.21       374255.66
1930-1939       68            176409.62       178377.58       354787.20
1930-1939       69            166234.79       168429.19       334663.98
1930-1939       70            155804.43       157747.66       313552.09
1930-1939       71            145333.44       146776.97       292110.41
1930-1939       72            134452.81       135598.60       270051.41
1930-1939       73            123699.20       123621.89       247321.09
1930-1939       74            112801.80       111849.55       224651.35
1930-1939       75            101168.97        99393.14       200562.10
1930-1939       76             89417.74        87065.15       176482.89
1930-1939       77             78718.05        75118.75       153836.80
1930-1939       78             68389.07        64214.26       132603.33
1930-1939       79             58612.86        54064.55       112677.41
1930-1939       80             52753.71        48162.06       100915.77
1930-1939       81             44861.81        40192.87        85054.68
1930-1939       82             37857.65        33129.02        70986.67
1930-1939       83             31353.44        26531.71        57885.15
1930-1939       84             25626.43        20841.25        46467.67
1930-1939       85             20758.81        16261.50        37020.31
1930-1939       86             16702.25        12733.74        29435.99
1930-1939       87             13316.31         9861.85        23178.15
1930-1939       88             10555.23         7542.78        18098.01
1930-1939       89              8217.12         5685.68        13902.81
1930-1939       90              6233.57         4219.95        10453.52
1930-1939       91              4686.13         3127.63         7813.76
1930-1939       92              3489.25         2326.62         5815.87
1930-1939       93              2528.32         1704.14         4232.46
1930-1939       94              1813.15         1222.61         3035.75
1930-1939       95              1273.64          851.53         2125.17
1930-1939       96               864.81          576.19         1441.01
1930-1939       97               560.19          384.67          944.85
1930-1939       98               342.47          249.03          591.50
1930-1939       99               201.36          157.03          358.38
1930-1939      100               114.56          103.40          217.95
1930-1939      101                70.12           73.99          144.10
1930-1939      102                48.90           56.53          105.43
1930-1939      103                30.30           39.89           70.19
1930-1939      104                15.58           26.43           42.02
1930-1939      105                 7.67           14.96           22.63
1930-1939      106                 3.18            7.36           10.53
1930-1939      107                 1.77            4.74            6.51
1930-1939      108                 1.48            3.72            5.20
1930-1939      109                 0.75            2.47            3.22
1930-1939      110+                1.25            0.95            2.19
1940-1949        0            737567.34       771603.52      1509170.86
1940-1949        1            703945.10       734887.47      1438832.57
1940-1949        2            673301.73       701863.93      1375165.67
1940-1949        3            643133.38       669244.96      1312378.34
1940-1949        4            617755.24       641313.95      1259069.19
1940-1949        5            594728.78       616935.07      1211663.85
1940-1949        6            574379.08       595732.76      1170111.83
1940-1949        7            559434.02       580062.49      1139496.51
1940-1949        8            549062.99       569366.12      1118429.11
1940-1949        9            544709.58       564985.31      1109694.90
1940-1949       10            545024.23       565421.78      1110446.02
1940-1949       11            547464.53       568314.73      1115779.25
1940-1949       12            551733.18       571787.52      1123520.70
1940-1949       13            557974.51       576429.22      1134403.73
1940-1949       14            566734.05       583789.55      1150523.60
1940-1949       15            578255.12       593108.26      1171363.38
1940-1949       16            589904.68       603081.76      1192986.44
1940-1949       17            602028.24       613430.06      1215458.30
1940-1949       18            612239.76       622914.45      1235154.21
1940-1949       19            618237.66       628059.83      1246297.49
1940-1949       20            619608.87       629387.16      1248996.03
1940-1949       21            617017.41       627549.83      1244567.24
1940-1949       22            614413.84       623999.73      1238413.58
1940-1949       23            612663.17       620227.43      1232890.60
1940-1949       24            611364.49       616252.90      1227617.39
1940-1949       25            611183.41       613271.53      1224454.93
1940-1949       26            610741.45       611351.08      1222092.53
1940-1949       27            607953.51       607586.37      1215539.88
1940-1949       28            602362.46       602043.56      1204406.02
1940-1949       29            595886.53       596087.25      1191973.78
1940-1949       30            590351.44       592444.20      1182795.64
1940-1949       31            585525.17       590639.50      1176164.66
1940-1949       32            580034.40       588847.01      1168881.42
1940-1949       33            571446.40       585504.95      1156951.35
1940-1949       34            560282.45       580566.14      1140848.59
1940-1949       35            546518.61       572451.94      1118970.55
1940-1949       36            531241.45       561931.46      1093172.91
1940-1949       37            517430.65       551527.59      1068958.24
1940-1949       38            505921.04       541422.93      1047343.97
1940-1949       39            496484.66       532069.41      1028554.06
1940-1949       40            488508.27       522369.72      1010877.98
1940-1949       41            480184.95       511871.87       992056.83
1940-1949       42            472129.30       500596.88       972726.18
1940-1949       43            465793.79       489371.27       955165.05
1940-1949       44            461488.22       478466.11       939954.33
1940-1949       45            457982.09       468729.72       926711.82
1940-1949       46            456101.32       460417.75       916519.07
1940-1949       47            454227.04       453737.63       907964.67
1940-1949       48            451480.84       447611.22       899092.06
1940-1949       49            447213.57       440662.68       887876.25
1940-1949       50            441936.64       434105.55       876042.19
1940-1949       51            437134.31       429051.14       866185.45
1940-1949       52            431291.93       423703.07       854994.99
1940-1949       53            423623.90       417256.27       840880.17
1940-1949       54            414553.93       409761.73       824315.67
1940-1949       55            404534.07       401166.79       805700.85
1940-1949       56            392994.96       391103.54       784098.50
1940-1949       57            379301.79       378638.60       757940.39
1940-1949       58            365228.69       364667.49       729896.18
1940-1949       59            350801.30       349770.08       700571.38
1940-1949       60            336670.92       333621.80       670292.71
1940-1949       61            321950.55       316223.79       638174.34
1940-1949       62            306726.28       298748.70       605474.99
1940-1949       63            291122.69       281071.31       572193.99
1940-1949       64            275971.43       263569.48       539540.91
1940-1949       65            261233.39       246733.30       507966.69
1940-1949       66            247525.82       230625.35       478151.17
1940-1949       67            234472.13       216170.62       450642.75
1940-1949       68            221496.21       201767.56       423263.77
1940-1949       69            207944.96       188013.09       395958.05
1940-1949       70            194834.66       175078.49       369913.15
1940-1949       71            183027.72       163749.05       346776.77
1940-1949       72            171997.55       152619.49       324617.04
1940-1949       73            160498.22       141094.63       301592.85
1940-1949       74            149094.13       130165.13       279259.26
1940-1949       75            137336.53       119358.00       256694.52
1940-1949       76            125987.95       108660.85       234648.80
1940-1949       77            114638.31        98459.32       213097.62
1940-1949       78            104038.32        87789.41       191827.73
1940-1949       79             92539.94        77291.68       169831.62
1940-1949       80             85469.16        70244.77       155713.93
1940-1949       81             74680.90        60743.88       135424.78
1940-1949       82             64476.98        51871.02       116348.00
1940-1949       83             54682.41        43221.27        97903.68
1940-1949       84             45526.59        35181.38        80707.96
1940-1949       85             36980.30        27827.08        64807.38
1940-1949       86             29311.71        21441.20        50752.91
1940-1949       87             22711.24        16118.74        38829.98
1940-1949       88             17345.60        11920.19        29265.79
1940-1949       89             12978.09         8689.51        21667.59
1940-1949       90              9519.55         6206.80        15726.35
1940-1949       91              6969.58         4408.48        11378.06
1940-1949       92              5049.02         3108.20         8157.22
1940-1949       93              3524.17         2115.01         5639.17
1940-1949       94              2391.08         1405.01         3796.08
1940-1949       95              1592.85          922.57         2515.42
1940-1949       96              1058.25          601.30         1659.55
1940-1949       97               687.01          386.77         1073.77
1940-1949       98               419.80          239.06          658.86
1940-1949       99               240.14          145.09          385.22
1940-1949      100               124.97           84.70          209.66
1940-1949      101                65.53           45.50          111.03
1940-1949      102                33.46           24.31           57.77
1940-1949      103                15.56           11.35           26.91
1940-1949      104                 4.57            3.31            7.88
1940-1949      105                 0.93            1.13            2.06
1940-1949      106                 0.49            0.76            1.25
1940-1949      107                 0.00            0.24            0.24
1940-1949      108                 0.00            0.27            0.27
1940-1949      109                 0.00            0.77            0.77
1940-1949      110+                0.00            0.47            0.47
1950-1959        0            990015.04      1037771.51      2027786.55
1950-1959        1            969305.45      1014565.65      1983871.10
1950-1959        2            958452.49      1003259.19      1961711.67
1950-1959        3            950661.13       994468.48      1945129.61
1950-1959        4            938488.76       981047.53      1919536.29
1950-1959        5            921833.87       963642.59      1885476.46
1950-1959        6            901884.47       942818.51      1844702.98
1950-1959        7            876849.18       916657.15      1793506.33
1950-1959        8            849348.48       888133.57      1737482.05
1950-1959        9            820136.11       857297.42      1677433.53
1950-1959       10            789456.46       824918.63      1614375.09
1950-1959       11            757955.31       791692.75      1549648.06
1950-1959       12            723752.65       755466.82      1479219.47
1950-1959       13            688608.45       717923.21      1406531.66
1950-1959       14            659526.07       686687.54      1346213.61
1950-1959       15            634224.83       659882.03      1294106.86
1950-1959       16            612048.12       637728.01      1249776.13
1950-1959       17            595675.78       623406.11      1219081.88
1950-1959       18            585881.12       615635.72      1201516.84
1950-1959       19            582679.52       614808.23      1197487.75
1950-1959       20            584323.93       620359.31      1204683.23
1950-1959       21            588591.26       630302.37      1218893.63
1950-1959       22            595235.11       641195.84      1236430.94
1950-1959       23            604252.11       653661.03      1257913.14
1950-1959       24            616688.05       670249.27      1286937.33
1950-1959       25            631309.37       688825.83      1320135.20
1950-1959       26            646683.96       707054.41      1353738.37
1950-1959       27            662033.11       723330.60      1385363.71
1950-1959       28            675271.01       735495.43      1410766.45
1950-1959       29            683569.23       741570.55      1425139.78
1950-1959       30            685914.50       740519.53      1426434.03
1950-1959       31            684274.91       733285.26      1417560.16
1950-1959       32            681174.03       723709.35      1404883.38
1950-1959       33            677349.24       713257.12      1390606.36
1950-1959       34            672750.48       703129.57      1375880.06
1950-1959       35            668517.68       694462.38      1362980.06
1950-1959       36            663549.39       687762.77      1351312.16
1950-1959       37            656085.63       679445.14      1335530.77
1950-1959       38            645719.62       669026.37      1314745.99
1950-1959       39            633942.74       658419.40      1292362.14
1950-1959       40            623926.15       650919.04      1274845.19
1950-1959       41            616219.35       646533.46      1262752.82
1950-1959       42            608003.92       642416.63      1250420.55
1950-1959       43            596842.47       635551.75      1232394.21
1950-1959       44            582129.40       625189.99      1207319.38
1950-1959       45            564167.67       611051.93      1175219.60
1950-1959       46            544613.99       593981.05      1138595.04
1950-1959       47            527026.70       576477.41      1103504.11
1950-1959       48            510015.31       558344.75      1068360.05
1950-1959       49            498304.04       541612.95      1039916.99
1950-1959       50            485924.42       524714.13      1010638.55
1950-1959       51            474348.98       507513.55       981862.53
1950-1959       52            463767.56       489837.54       953605.10
1950-1959       53            454707.75       472333.39       927041.14
1950-1959       54            447302.20       455350.79       902652.99
1950-1959       55            441094.43       439642.89       880737.32
1950-1959       56            436013.06       425903.88       861916.95
1950-1959       57            431313.81       413398.92       844712.74
1950-1959       58            425692.73       401645.22       827337.95
1950-1959       59            418449.85       389818.77       808268.62
1950-1959       60            410392.45       378981.88       789374.33
1950-1959       61            402565.79       368980.64       771546.42
1950-1959       62            393648.09       358236.19       751884.28
1950-1959       63            382829.02       346188.34       729017.36
1950-1959       64            370634.51       333094.32       703728.82
1950-1959       65            356930.47       318814.27       675744.74
1950-1959       66            342066.39       303727.08       645793.47
1950-1959       67            325423.82       287413.16       612836.98
1950-1959       68            307723.43       269040.47       576763.90
1950-1959       69            290320.38       250617.01       540937.39
1950-1959       70            273161.48       231737.72       504899.20
1950-1959       71            255067.39       213188.76       468256.15
1950-1959       72            236992.07       194837.97       431830.04
1950-1959       73            218537.38       176234.47       394771.86
1950-1959       74            200286.44       158231.66       358518.10
1950-1959       75            182944.69       141740.35       324685.04
1950-1959       76            166210.23       126107.68       292317.91
1950-1959       77            150832.41       112379.78       263212.19
1950-1959       78            135830.54        99226.73       235057.28
1950-1959       79            121028.34        86672.92       207701.26
1950-1959       80            113161.32        78823.13       191984.45
1950-1959       81             99933.10        68517.12       168450.22
1950-1959       82             87712.18        59136.19       146848.37
1950-1959       83             75484.75        50174.81       125659.56
1950-1959       84             63739.72        41811.84       105551.57
1950-1959       85             53033.91        34304.08        87337.99
1950-1959       86             43444.71        27665.82        71110.53
1950-1959       87             35031.80        21838.98        56870.77
1950-1959       88             27969.63        16983.08        44952.71
1950-1959       89             21864.58        12891.96        34756.54
1950-1959       90             16597.60         9573.47        26171.06
1950-1959       91             12428.08         7068.88        19496.96
1950-1959       92              9162.55         5098.73        14261.29
1950-1959       93              6521.66         3508.60        10030.26
1950-1959       94              4496.07         2359.80         6855.87
1950-1959       95              2984.14         1551.52         4535.66
1950-1959       96              1912.36          973.43         2885.79
1950-1959       97              1174.81          593.13         1767.94
1950-1959       98               677.39          351.18         1028.57
1950-1959       99               371.25          203.06          574.31
1950-1959      100               200.62          116.88          317.50
1950-1959      101               107.74           61.02          168.76
1950-1959      102                54.88           28.84           83.72
1950-1959      103                25.33           11.01           36.34
1950-1959      104                 8.93            3.17           12.10
1950-1959      105                 1.21            0.40            1.61
1950-1959      106                 0.00            0.00            0.00
1950-1959      107                 0.00            0.00            0.00
1950-1959      108                 0.00            0.00            0.00
1950-1959      109                 0.00            0.00            0.00
1950-1959      110+                0.00            0.00            0.00
1960-1969        0           1120349.69      1178778.02      2299127.72
1960-1969        1           1113236.98      1170233.14      2283470.12
1960-1969        2           1115170.46      1172289.35      2287459.81
1960-1969        3           1117482.80      1174217.88      2291700.67
1960-1969        4           1119156.21      1176050.20      2295206.41
1960-1969        5           1117588.27      1173787.55      2291375.83
1960-1969        6           1111602.66      1166759.06      2278361.73
1960-1969        7           1101997.84      1155851.68      2257849.52
1960-1969        8           1089016.20      1142135.85      2231152.04
1960-1969        9           1075802.02      1127501.70      2203303.72
1960-1969       10           1062815.23      1113360.11      2176175.33
1960-1969       11           1049055.16      1099265.43      2148320.59
1960-1969       12           1038968.99      1088613.84      2127582.84
1960-1969       13           1030015.84      1078621.47      2108637.31
1960-1969       14           1013983.88      1061498.49      2075482.36
1960-1969       15            993234.70      1039054.15      2032288.84
1960-1969       16            968665.59      1014304.18      1982969.77
1960-1969       17            939651.58       985615.71      1925267.29
1960-1969       18            912699.16       959306.70      1872005.86
1960-1969       19            887765.87       933546.26      1821312.13
1960-1969       20            860545.05       905265.88      1765810.93
1960-1969       21            831925.92       874610.22      1706536.15
1960-1969       22            799677.85       843394.47      1643072.32
1960-1969       23            767637.69       813822.36      1581460.05
1960-1969       24            743334.83       789791.24      1533126.08
1960-1969       25            723737.43       771165.90      1494903.33
1960-1969       26            707094.54       756287.17      1463381.71
1960-1969       27            695165.36       745343.16      1440508.51
1960-1969       28            686866.50       737368.71      1424235.21
1960-1969       29            683662.03       734139.48      1417801.51
1960-1969       30            683934.02       734797.53      1418731.55
1960-1969       31            685253.71       738239.73      1423493.44
1960-1969       32            688547.72       743689.80      1432237.52
1960-1969       33            693886.37       750741.45      1444627.81
1960-1969       34            702270.71       759722.85      1461993.56
1960-1969       35            713295.34       769665.89      1482961.23
1960-1969       36            724338.75       779386.88      1503725.63
1960-1969       37            734508.47       787458.77      1521967.23
1960-1969       38            742532.87       793434.91      1535967.78
1960-1969       39            745392.00       794300.73      1539692.73
1960-1969       40            742966.03       788033.61      1530999.64
1960-1969       41            735106.42       774274.24      1509380.66
1960-1969       42            724487.42       757848.17      1482335.60
1960-1969       43            714002.91       741557.91      1455560.82
1960-1969       44            704001.76       727300.21      1431301.96
1960-1969       45            694402.78       715223.51      1409626.29
1960-1969       46            684655.34       703536.24      1388191.58
1960-1969       47            672349.36       690221.70      1362571.07
1960-1969       48            656854.99       674252.02      1331107.01
1960-1969       49            640540.87       657860.46      1298401.33
1960-1969       50            625912.90       644565.40      1270478.30
1960-1969       51            614362.56       634262.89      1248625.45
1960-1969       52            602143.31       623666.99      1225810.29
1960-1969       53            587013.83       609664.45      1196678.28
1960-1969       54            568968.15       593244.24      1162212.39
1960-1969       55            548778.72       573613.45      1122392.17
1960-1969       56            527587.20       551119.66      1078706.86
1960-1969       57            508486.51       527899.99      1036386.50
1960-1969       58            491989.72       504805.21       996794.93
1960-1969       59            477053.56       482607.20       959660.76
1960-1969       60            462597.72       460226.58       922824.30
1960-1969       61            448964.38       438118.66       887083.03
1960-1969       62            435561.47       416570.26       852131.72
1960-1969       63            423913.91       394397.88       818311.80
1960-1969       64            412712.48       372535.11       785247.59
1960-1969       65            401958.10       351752.74       753710.84
1960-1969       66            392738.55       333260.52       725999.07
1960-1969       67            383748.77       316146.81       699895.58
1960-1969       68            372813.82       298870.20       671684.03
1960-1969       69            358743.43       281540.51       640283.94
1960-1969       70            343619.18       264452.87       608072.05
1960-1969       71            329507.40       248784.90       578292.30
1960-1969       72            315076.01       233640.65       548716.66
1960-1969       73            298026.10       217451.94       515478.04
1960-1969       74            279465.30       200905.94       480371.23
1960-1969       75            260013.62       184194.96       444208.58
1960-1969       76            239797.48       167112.70       406910.18
1960-1969       77            219026.22       150035.33       369061.55
1960-1969       78            198022.98       132793.64       330816.62
1960-1969       79            177803.20       116039.60       293842.80
1960-1969       80            166213.53       104534.39       270747.91
1960-1969       81            146607.31        89643.21       236250.51
1960-1969       82            127894.77        75969.45       203864.22
1960-1969       83            110081.14        63452.83       173533.97
1960-1969       84             93258.86        52172.50       145431.36
1960-1969       85             77781.57        42120.45       119902.02
1960-1969       86             64085.81        33591.57        97677.37
1960-1969       87             52103.98        26348.18        78452.16
1960-1969       88             41826.34        20324.86        62151.20
1960-1969       89             32960.85        15483.60        48444.45
1960-1969       90             25382.47        11613.87        36996.34
1960-1969       91             19307.66         8560.84        27868.50
1960-1969       92             14450.32         6231.82        20682.14
1960-1969       93             10457.18         4423.51        14880.69
1960-1969       94              7342.28         3019.96        10362.24
1960-1969       95              5010.07         2002.76         7012.82
1960-1969       96              3371.91         1287.03         4658.93
1960-1969       97              2228.03          806.63         3034.67
1960-1969       98              1413.97          488.20         1902.17
1960-1969       99               862.58          278.32         1140.90
1960-1969      100               508.84          165.32          674.16
1960-1969      101               289.66          100.48          390.14
1960-1969      102               158.40           57.05          215.45
1960-1969      103                83.56           30.01          113.57
1960-1969      104                38.08           13.86           51.94
1960-1969      105                17.62            6.01           23.62
1960-1969      106                10.35            2.89           13.24
1960-1969      107                 5.93            0.70            6.64
1960-1969      108                 4.10            0.00            4.10
1960-1969      109                 2.56            0.00            2.56
1960-1969      110+                0.72            0.00            0.72
1970-1979        0           1176728.63      1233559.55      2410288.19
1970-1979        1           1191056.79      1245701.65      2436758.44
1970-1979        2           1207923.54      1262420.41      2470343.94
1970-1979        3           1221601.56      1276922.05      2498523.61
1970-1979        4           1230485.99      1286985.61      2517471.60
1970-1979        5           1236269.59      1293460.51      2529730.09
1970-1979        6           1239612.01      1298411.76      2538023.77
1970-1979        7           1239419.38      1300247.59      2539666.97
1970-1979        8           1236294.74      1299059.82      2535354.56
1970-1979        9           1229701.33      1294114.22      2523815.56
1970-1979       10           1228314.57      1293820.44      2522135.01
1970-1979       11           1227446.34      1293043.69      2520490.03
1970-1979       12           1229796.72      1295627.76      2525424.48
1970-1979       13           1229483.19      1295748.17      2525231.36
1970-1979       14           1227461.05      1292872.32      2520333.36
1970-1979       15           1222006.43      1282742.66      2504749.09
1970-1979       16           1211308.70      1265445.32      2476754.02
1970-1979       17           1196462.78      1244148.99      2440611.77
1970-1979       18           1181622.74      1222858.96      2404481.70
1970-1979       19           1168812.53      1205233.02      2374045.55
1970-1979       20           1157170.93      1192998.36      2350169.29
1970-1979       21           1146372.41      1181302.57      2327674.98
1970-1979       22           1141511.18      1176102.43      2317613.61
1970-1979       23           1140138.65      1177019.89      2317158.54
1970-1979       24           1132711.21      1170023.44      2302734.66
1970-1979       25           1120002.27      1157859.20      2277861.47
1970-1979       26           1103090.97      1143282.75      2246373.72
1970-1979       27           1079246.15      1124430.77      2203676.92
1970-1979       28           1052874.20      1103078.16      2155952.36
1970-1979       29           1020895.20      1075619.30      2096514.49
1970-1979       30            988989.02      1046538.37      2035527.40
1970-1979       31            954468.57      1012947.51      1967416.07
1970-1979       32            918920.70       974893.35      1893814.05
1970-1979       33            881176.03       933566.73      1814742.75
1970-1979       34            851155.70       899927.51      1751083.21
1970-1979       35            828295.14       875648.29      1703943.43
1970-1979       36            808038.82       853534.34      1661573.15
1970-1979       37            789073.43       833996.99      1623070.42
1970-1979       38            776944.36       820993.12      1597937.48
1970-1979       39            767058.20       811434.99      1578493.19
1970-1979       40            761814.88       807135.03      1568949.92
