United Kingdom, Exposure to risk (period 1x10), 	Last modified: 28 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1922-1929       61           1503571.42      1343229.94      2846801.36
1922-1929       62           1436650.18      1272398.87      2709049.05
1922-1929       63           1363854.70      1196361.00      2560215.69
1922-1929       64           1294104.83      1122744.80      2416849.63
1922-1929       65           1229104.30      1054120.54      2283224.83
1922-1929       66           1169400.45       990246.86      2159647.30
1922-1929       67           1107177.69       925141.97      2032319.66
1922-1929       68           1042410.06       858949.43      1901359.48
1922-1929       69            980553.83       796318.54      1776872.37
1922-1929       70            923393.67       737695.50      1661089.18
1922-1929       71            864824.32       677957.63      1542781.95
1922-1929       72            797745.37       612290.47      1410035.84
1922-1929       73            726859.66       544617.64      1271477.29
1922-1929       74            657545.55       480119.91      1137665.46
1922-1929       75            592248.27       421196.17      1013444.44
1922-1929       76            532603.88       368799.63       901403.50
1922-1929       77            476892.29       321326.01       798218.30
1922-1929       78            422280.07       276870.51       699150.58
1922-1929       79            369410.21       235834.07       605244.28
1922-1929       80            325428.19       198338.13       523766.33
1922-1929       81            281770.71       166786.21       448556.93
1922-1929       82            242232.19       138765.52       380997.71
1922-1929       83            203537.74       112685.80       316223.54
1922-1929       84            167088.36        89546.41       256634.77
1922-1929       85            134475.01        69742.16       204217.17
1922-1929       86            106560.27        53289.10       159849.37
1922-1929       87             83007.44        39858.31       122865.74
1922-1929       88             63668.33        29294.56        92962.89
1922-1929       89             47767.22        21069.18        68836.40
1922-1929       90             34991.82        14831.07        49822.88
1922-1929       91             25560.81        10412.19        35973.00
1922-1929       92             18516.64         7199.66        25716.29
1922-1929       93             13033.89         4836.01        17869.91
1922-1929       94              8994.88         3204.57        12199.44
1922-1929       95              6082.87         2092.90         8175.76
1922-1929       96              4040.35         1342.05         5382.39
1922-1929       97              2592.98          825.73         3418.71
1922-1929       98              1582.23          493.49         2075.72
1922-1929       99               922.54          281.32         1203.86
1922-1929      100               528.26          149.29          677.55
1922-1929      101               307.26           77.66          384.92
1922-1929      102               171.87           43.89          215.76
1922-1929      103                92.15           22.51          114.66
1922-1929      104                49.61           12.53           62.14
1922-1929      105                23.72            7.35           31.07
1922-1929      106                10.12            2.42           12.54
1922-1929      107                 2.67            0.47            3.15
1922-1929      108                 0.00            0.00            0.00
1922-1929      109                 0.00            0.00            0.00
1922-1929      110+                0.00            0.00            0.00
1930-1939        0           3420223.03      3555307.28      6975530.31
1930-1939        1           3353039.90      3458728.40      6811768.29
1930-1939        2           3343129.93      3439911.93      6783041.86
1930-1939        3           3362906.72      3453002.03      6815908.75
1930-1939        4           3398558.39      3482327.09      6880885.48
1930-1939        5           3444618.55      3522577.94      6967196.49
1930-1939        6           3500003.24      3572126.46      7072129.69
1930-1939        7           3564155.31      3631951.46      7196106.76
1930-1939        8           3642000.53      3707673.78      7349674.31
1930-1939        9           3738964.95      3806174.20      7545139.15
1930-1939       10           3819005.96      3887935.97      7706941.93
1930-1939       11           3827664.61      3894998.49      7722663.10
1930-1939       12           3787668.24      3850776.74      7638444.98
1930-1939       13           3776162.24      3834897.73      7611059.97
1930-1939       14           3799088.70      3851730.68      7650819.38
1930-1939       15           3825605.88      3865576.21      7691182.08
1930-1939       16           3851814.21      3872532.36      7724346.56
1930-1939       17           3863439.58      3855637.18      7719076.76
1930-1939       18           3852090.78      3806989.52      7659080.30
1930-1939       19           3830620.45      3743308.93      7573929.38
1930-1939       20           3835105.65      3704586.96      7539692.62
1930-1939       21           3893061.36      3726235.24      7619296.61
1930-1939       22           3977477.89      3780488.81      7757966.70
1930-1939       23           4043163.82      3823590.09      7866753.91
1930-1939       24           4075393.84      3846163.96      7921557.80
1930-1939       25           4081493.66      3851807.13      7933300.79
1930-1939       26           4072707.81      3846584.92      7919292.74
1930-1939       27           4055260.16      3833336.91      7888597.07
1930-1939       28           4032072.79      3814281.24      7846354.03
1930-1939       29           4006822.37      3791210.98      7798033.35
1930-1939       30           3974421.99      3753882.72      7728304.71
1930-1939       31           3923604.26      3687053.46      7610657.71
1930-1939       32           3865207.39      3601534.66      7466742.06
1930-1939       33           3811183.86      3514748.89      7325932.75
1930-1939       34           3758615.85      3426300.74      7184916.58
1930-1939       35           3704478.15      3333318.29      7037796.44
1930-1939       36           3651113.08      3240543.53      6891656.61
1930-1939       37           3602320.05      3152975.20      6755295.25
1930-1939       38           3556367.79      3071759.94      6628127.73
1930-1939       39           3503664.32      2992393.06      6496057.38
1930-1939       40           3444469.57      2920341.35      6364810.92
1930-1939       41           3394082.92      2869042.55      6263125.47
1930-1939       42           3359703.84      2839088.26      6198792.09
1930-1939       43           3323276.35      2811787.58      6135063.93
1930-1939       44           3282754.93      2785894.58      6068649.51
1930-1939       45           3246832.76      2766015.20      6012847.96
1930-1939       46           3207999.09      2741591.47      5949590.55
1930-1939       47           3169393.39      2714371.49      5883764.87
1930-1939       48           3133788.38      2690939.13      5824727.51
1930-1939       49           3097299.26      2667466.55      5764765.81
1930-1939       50           3053074.98      2634367.13      5687442.11
1930-1939       51           2999198.36      2592090.24      5591288.60
1930-1939       52           2948495.38      2554271.23      5502766.61
1930-1939       53           2899711.18      2520792.17      5420503.35
1930-1939       54           2844547.48      2485010.89      5329558.37
1930-1939       55           2782598.89      2444797.42      5227396.31
1930-1939       56           2713198.56      2397803.21      5111001.77
1930-1939       57           2638593.42      2342014.11      4980607.54
1930-1939       58           2557059.00      2274700.08      4831759.08
1930-1939       59           2467772.81      2195220.81      4662993.62
1930-1939       60           2374911.64      2109666.75      4484578.39
1930-1939       61           2281323.86      2024337.96      4305661.82
1930-1939       62           2191810.38      1940400.04      4132210.41
1930-1939       63           2102568.53      1852447.91      3955016.44
1930-1939       64           2011584.52      1759626.04      3771210.56
1930-1939       65           1922866.96      1664535.19      3587402.15
1930-1939       66           1831065.35      1567068.77      3398134.13
1930-1939       67           1736873.51      1468503.19      3205376.70
1930-1939       68           1639523.68      1365679.00      3005202.68
1930-1939       69           1541798.13      1261618.72      2803416.85
1930-1939       70           1447097.09      1160275.80      2607372.89
1930-1939       71           1352343.37      1061241.92      2413585.29
1930-1939       72           1256365.41       964122.07      2220487.48
1930-1939       73           1158308.30       868957.23      2027265.53
1930-1939       74           1059056.87       776843.51      1835900.38
1930-1939       75            959950.26       687889.66      1647839.92
1930-1939       76            860384.46       601164.07      1461548.54
1930-1939       77            763837.21       518590.05      1282427.25
1930-1939       78            672535.80       442653.12      1115188.92
1930-1939       79            585692.93       373731.63       959424.55
1930-1939       80            517181.72       321523.98       838705.70
1930-1939       81            443936.82       266814.51       710751.33
1930-1939       82            376375.57       217944.43       594320.00
1930-1939       83            313525.28       174241.79       487767.07
1930-1939       84            257277.48       137025.96       394303.44
1930-1939       85            207772.99       105803.73       313576.72
1930-1939       86            165635.66        80464.19       246099.85
1930-1939       87            129454.33        59959.49       189413.81
1930-1939       88             99301.21        43930.95       143232.15
1930-1939       89             74949.12        31624.00       106573.11
1930-1939       90             55507.51        22232.01        77739.52
1930-1939       91             40585.70        15395.57        55981.27
1930-1939       92             29193.25        10537.09        39730.34
1930-1939       93             20418.16         7044.20        27462.37
1930-1939       94             13888.16         4509.77        18397.93
1930-1939       95              9154.91         2795.19        11950.09
1930-1939       96              5929.04         1700.87         7629.91
1930-1939       97              3784.08         1008.43         4792.51
1930-1939       98              2323.67          602.00         2925.68
1930-1939       99              1353.62          336.76         1690.38
1930-1939      100               762.29          173.88          936.17
1930-1939      101               415.72           97.04          512.76
1930-1939      102               218.87           53.58          272.45
1930-1939      103               118.35           27.32          145.67
1930-1939      104                62.61           12.91           75.52
1930-1939      105                32.25            4.84           37.10
1930-1939      106                16.87            1.72           18.58
1930-1939      107                10.68            0.47           11.15
1930-1939      108                 4.64            0.00            4.64
1930-1939      109                 0.49            0.00            0.49
1930-1939      110+                0.00            0.00            0.00
1940-1949        0           3918790.07      4128591.34      8047381.42
1940-1949        1           3780410.96      3970283.53      7750694.50
1940-1949        2           3653899.55      3823344.40      7477243.95
1940-1949        3           3504348.68      3648182.20      7152530.88
1940-1949        4           3423720.21      3551498.92      6975219.14
1940-1949        5           3355721.98      3473545.89      6829267.87
1940-1949        6           3301171.13      3413478.72      6714649.85
1940-1949        7           3264853.15      3375962.44      6640815.58
1940-1949        8           3263152.51      3378197.88      6641350.40
1940-1949        9           3281612.58      3403317.03      6684929.61
1940-1949       10           3291380.94      3415847.64      6707228.58
1940-1949       11           3297674.97      3412703.02      6710377.99
1940-1949       12           3306577.19      3394817.43      6701394.63
1940-1949       13           3330096.61      3374540.27      6704636.88
1940-1949       14           3364780.85      3349543.80      6714324.65
1940-1949       15           3409348.89      3324845.23      6734194.12
1940-1949       16           3465041.10      3310832.30      6775873.40
1940-1949       17           3520055.14      3140532.98      6660588.12
1940-1949       18           3561519.47      2738579.09      6300098.56
1940-1949       19           3586925.28      2380846.99      5967772.28
1940-1949       20           3588284.74      2158391.53      5746676.27
1940-1949       21           3558871.12      1988871.02      5547742.14
1940-1949       22           3524417.97      1897919.93      5422337.90
1940-1949       23           3522706.92      1910068.64      5432775.55
1940-1949       24           3565267.68      2028866.52      5594134.20
1940-1949       25           3636333.07      2224590.60      5860923.67
1940-1949       26           3706108.51      2424409.43      6130517.94
1940-1949       27           3753129.80      2572055.71      6325185.50
1940-1949       28           3768046.50      2656698.51      6424745.01
1940-1949       29           3757438.75      2692768.72      6450207.48
1940-1949       30           3757921.33      2724803.66      6482724.98
1940-1949       31           3804068.69      2800280.49      6604349.18
1940-1949       32           3879356.68      2911571.45      6790928.13
1940-1949       33           3942653.71      3020739.45      6963393.16
1940-1949       34           3974865.30      3111716.78      7086582.08
1940-1949       35           3979022.16      3186269.13      7165291.30
1940-1949       36           3965662.08      3247827.52      7213489.61
1940-1949       37           3942882.35      3297366.84      7240249.19
1940-1949       38           3915205.25      3335801.97      7251007.23
1940-1949       39           3882051.79      3361076.38      7243128.16
1940-1949       40           3837961.50      3363271.12      7201232.61
1940-1949       41           3782447.80      3336837.95      7119285.75
1940-1949       42           3723249.52      3289967.05      7013216.57
1940-1949       43           3667799.01      3232459.43      6900258.44
1940-1949       44           3616187.62      3166575.93      6782763.55
1940-1949       45           3566280.74      3094977.88      6661258.62
1940-1949       46           3517366.28      3022460.40      6539826.68
1940-1949       47           3468483.08      2952092.68      6420575.77
1940-1949       48           3416393.12      2884276.17      6300669.29
1940-1949       49           3355380.10      2816665.32      6172045.42
1940-1949       50           3290389.00      2754749.09      6045138.09
1940-1949       51           3232554.25      2706394.72      5938948.98
1940-1949       52           3179809.11      2664889.58      5844698.68
1940-1949       53           3125544.89      2620633.89      5746178.78
1940-1949       54           3069286.51      2572127.85      5641414.36
1940-1949       55           3012972.52      2520690.42      5533662.94
1940-1949       56           2957302.43      2466695.77      5423998.19
1940-1949       57           2901830.38      2411754.20      5313584.58
1940-1949       58           2846585.23      2358320.88      5204906.12
1940-1949       59           2790248.04      2305059.54      5095307.57
1940-1949       60           2730171.99      2248285.18      4978457.17
1940-1949       61           2664158.53      2186052.51      4850211.04
1940-1949       62           2592871.00      2120067.82      4712938.81
1940-1949       63           2517943.61      2052161.23      4570104.84
1940-1949       64           2437069.00      1979946.78      4417015.79
1940-1949       65           2349947.27      1903696.29      4253643.56
1940-1949       66           2259760.28      1826531.69      4086291.97
1940-1949       67           2164653.33      1745395.76      3910049.09
1940-1949       68           2062737.76      1656167.02      3718904.78
1940-1949       69           1956050.71      1560382.29      3516433.00
1940-1949       70           1847282.50      1463162.97      3310445.46
1940-1949       71           1737312.35      1365767.76      3103080.11
1940-1949       72           1623892.43      1263600.63      2887493.05
1940-1949       73           1506712.68      1155060.07      2661772.75
1940-1949       74           1387847.29      1042281.98      2430129.28
1940-1949       75           1268438.55       928801.15      2197239.70
1940-1949       76           1149018.64       818498.51      1967517.15
1940-1949       77           1030446.44       712732.67      1743179.11
1940-1949       78            914290.88       612027.55      1526318.42
1940-1949       79            803090.99       518601.20      1321692.19
1940-1949       80            714363.55       445315.53      1159679.08
1940-1949       81            618086.83       372376.36       990463.19
1940-1949       82            526974.61       306435.63       833410.24
1940-1949       83            442576.01       247310.79       689886.80
1940-1949       84            365784.36       195694.46       561478.82
1940-1949       85            296861.79       151693.31       448555.10
1940-1949       86            236623.02       115242.04       351865.06
1940-1949       87            185255.79        85434.54       270690.33
1940-1949       88            143010.40        62307.14       205317.55
1940-1949       89            108311.99        44525.06       152837.05
1940-1949       90             79893.60        30907.60       110801.19
1940-1949       91             58036.30        21190.32        79226.61
1940-1949       92             41392.61        14232.87        55625.47
1940-1949       93             28656.93         9316.23        37973.16
1940-1949       94             19320.30         5934.40        25254.70
1940-1949       95             12650.43         3629.99        16280.41
1940-1949       96              8058.62         2157.13        10215.74
1940-1949       97              4962.63         1239.70         6202.33
1940-1949       98              2932.21          685.78         3617.99
1940-1949       99              1667.16          362.87         2030.02
1940-1949      100               923.05          190.43         1113.48
1940-1949      101               509.48          101.38          610.86
1940-1949      102               273.27           47.23          320.49
1940-1949      103               129.68           23.26          152.94
1940-1949      104                54.49           14.82           69.31
1940-1949      105                25.42            9.14           34.56
1940-1949      106                13.28            5.94           19.22
1940-1949      107                 6.88            3.95           10.83
1940-1949      108                 2.41            1.95            4.36
1940-1949      109                 0.00            0.47            0.47
1940-1949      110+                0.00            0.00            0.00
1950-1959        0           3920183.49      4132002.96      8052186.44
1950-1959        1           3877293.51      4077743.38      7955036.89
1950-1959        2           3891988.45      4090877.27      7982865.73
1950-1959        3           3948756.71      4146696.23      8095452.94
1950-1959        4           3963906.16      4157824.75      8121730.92
1950-1959        5           3985968.89      4178596.89      8164565.78
1950-1959        6           3964197.38      4154987.05      8119184.44
1950-1959        7           3951059.44      4140092.68      8091152.12
1950-1959        8           3913771.50      4097962.14      8011733.64
1950-1959        9           3858485.40      4035039.56      7893524.96
1950-1959       10           3794151.01      3961487.05      7755638.06
1950-1959       11           3720074.64      3874744.19      7594818.83
1950-1959       12           3631183.15      3768040.72      7399223.87
1950-1959       13           3497575.92      3609116.14      7106692.06
1950-1959       14           3429076.01      3514496.35      6943572.36
1950-1959       15           3372475.80      3428949.24      6801425.04
1950-1959       16           3320949.65      3350750.86      6671700.51
1950-1959       17           3280046.40      3289537.98      6569584.39
1950-1959       18           3269290.92      3221405.47      6490696.39
1950-1959       19           3286743.06      3182805.17      6469548.22
1950-1959       20           3300805.67      3185582.49      6486388.16
1950-1959       21           3317545.69      3210242.24      6527787.93
1950-1959       22           3331202.26      3228627.28      6559829.54
1950-1959       23           3352675.96      3266305.24      6618981.20
1950-1959       24           3380867.12      3304673.81      6685540.93
1950-1959       25           3420424.73      3353894.17      6774318.90
1950-1959       26           3469958.90      3410402.88      6880361.78
1950-1959       27           3525045.16      3471234.46      6996279.61
1950-1959       28           3588443.29      3539455.49      7127898.78
1950-1959       29           3654210.80      3604971.80      7259182.60
1950-1959       30           3706633.00      3653678.68      7360311.68
1950-1959       31           3722917.73      3661560.23      7384477.96
1950-1959       32           3698198.79      3627918.12      7326116.91
1950-1959       33           3658608.15      3579000.89      7237609.04
1950-1959       34           3648487.56      3560523.40      7209010.95
1950-1959       35           3667575.35      3569615.91      7237191.26
1950-1959       36           3687915.10      3579391.73      7267306.83
1950-1959       37           3706453.49      3590154.44      7296607.93
1950-1959       38           3697776.66      3576641.06      7274417.71
1950-1959       39           3671730.83      3546795.56      7218526.39
1950-1959       40           3660707.85      3535261.11      7195968.96
1950-1959       41           3705017.17      3576411.82      7281428.99
1950-1959       42           3770470.71      3638199.75      7408670.45
1950-1959       43           3825656.55      3686885.06      7512541.61
1950-1959       44           3841417.81      3696415.10      7537832.90
1950-1959       45           3827748.56      3679332.19      7507080.75
1950-1959       46           3801646.24      3650108.01      7451754.25
1950-1959       47           3769597.34      3612175.56      7381772.90
1950-1959       48           3736825.57      3571669.02      7308494.58
1950-1959       49           3703737.28      3528538.47      7232275.75
1950-1959       50           3663321.28      3471634.26      7134955.54
1950-1959       51           3621544.41      3396222.98      7017767.39
1950-1959       52           3554535.10      3291749.06      6846284.16
1950-1959       53           3488537.97      3180079.12      6668617.09
1950-1959       54           3421760.78      3066156.05      6487916.83
1950-1959       55           3349248.17      2948923.75      6298171.92
1950-1959       56           3268997.20      2825155.07      6094152.26
1950-1959       57           3193751.18      2705931.81      5899682.99
1950-1959       58           3122978.50      2592575.55      5715554.05
1950-1959       59           3052189.96      2482490.89      5534680.85
1950-1959       60           2976309.19      2376081.22      5352390.41
1950-1959       61           2906673.43      2283428.26      5190101.69
1950-1959       62           2832780.50      2196575.17      5029355.67
1950-1959       63           2760865.76      2112941.88      4873807.64
1950-1959       64           2685023.99      2029924.22      4714948.21
1950-1959       65           2607721.67      1948977.84      4556699.51
1950-1959       66           2531184.27      1867524.86      4398709.13
1950-1959       67           2450390.75      1784403.83      4234794.58
1950-1959       68           2366769.44      1703005.86      4069775.30
1950-1959       69           2279502.92      1620378.16      3899881.08
1950-1959       70           2182536.84      1531690.26      3714227.10
1950-1959       71           2082502.67      1439890.15      3522392.83
1950-1959       72           1975623.97      1347840.32      3323464.29
1950-1959       73           1865592.48      1256243.29      3121835.77
1950-1959       74           1745528.85      1162289.38      2907818.22
1950-1959       75           1621828.79      1068042.81      2689871.60
1950-1959       76           1497047.79       972479.68      2469527.47
1950-1959       77           1371457.74       877545.70      2249003.44
1950-1959       78           1239588.86       780484.03      2020072.88
1950-1959       79           1101975.58       680388.56      1782364.13
1950-1959       80            990726.94       598331.30      1589058.24
1950-1959       81            865501.58       509954.84      1375456.42
1950-1959       82            747090.05       427111.82      1174201.87
1950-1959       83            633542.34       349717.56       983259.90
1950-1959       84            527888.16       280045.62       807933.78
1950-1959       85            432740.89       219554.35       652295.24
1950-1959       86            349618.57       168909.58       518528.15
1950-1959       87            277801.00       126995.25       404796.25
1950-1959       88            217335.72        93559.51       310895.23
1950-1959       89            166780.47        67483.50       234263.97
1950-1959       90            125250.32        47510.94       172761.25
1950-1959       91             92508.91        32756.01       125264.92
1950-1959       92             66770.53        21972.31        88742.85
1950-1959       93             46971.96        14346.27        61318.23
1950-1959       94             32218.82         9132.25        41351.06
1950-1959       95             21438.58         5578.67        27017.25
1950-1959       96             13820.70         3288.08        17108.78
1950-1959       97              8566.68         1901.19        10467.87
1950-1959       98              5149.64         1067.21         6216.84
1950-1959       99              3018.42          557.97         3576.39
1950-1959      100              1702.06          274.33         1976.39
1950-1959      101               929.18          140.59         1069.77
1950-1959      102               481.10           68.95          550.05
1950-1959      103               231.46           31.49          262.95
1950-1959      104               110.97           14.84          125.81
1950-1959      105                54.34            5.54           59.88
1950-1959      106                24.68            1.42           26.10
1950-1959      107                11.20            0.23           11.43
1950-1959      108                 3.69            0.00            3.69
1950-1959      109                 0.95            0.00            0.95
1950-1959      110+                0.00            0.00            0.00
1960-1969        0           4599947.11      4822554.51      9422501.62
1960-1969        1           4551148.71      4764586.63      9315735.34
1960-1969        2           4496182.90      4711522.69      9207705.59
1960-1969        3           4419247.18      4637165.72      9056412.90
1960-1969        4           4326656.46      4547135.68      8873792.14
1960-1969        5           4212671.16      4433787.32      8646458.48
1960-1969        6           4110298.47      4331354.50      8441652.97
1960-1969        7           4013478.28      4236822.14      8250300.42
1960-1969        8           3924173.49      4150858.39      8075031.88
1960-1969        9           3858735.74      4086540.65      7945276.39
1960-1969       10           3827863.92      4055291.04      7883154.96
1960-1969       11           3820033.90      4044297.89      7864331.79
1960-1969       12           3848512.31      4066496.63      7915008.94
1960-1969       13           3930490.65      4141413.49      8071904.14
1960-1969       14           3956552.00      4158197.28      8114749.28
1960-1969       15           3980929.28      4174221.69      8155150.96
1960-1969       16           3959711.87      4151762.21      8111474.07
1960-1969       17           3951918.55      4123830.73      8075749.28
1960-1969       18           3938351.64      4036814.52      7975166.16
1960-1969       19           3887148.70      3932549.47      7819698.16
1960-1969       20           3826577.41      3839866.23      7666443.63
1960-1969       21           3757195.82      3757699.61      7514895.43
1960-1969       22           3665467.51      3658793.75      7324261.26
1960-1969       23           3535585.33      3538672.37      7074257.70
1960-1969       24           3469960.54      3497189.59      6967150.13
1960-1969       25           3405453.84      3457861.34      6863315.18
1960-1969       26           3339178.86      3403576.35      6742755.21
1960-1969       27           3284378.42      3355556.39      6639934.81
1960-1969       28           3267815.04      3340051.58      6607866.63
1960-1969       29           3278802.61      3351843.70      6630646.30
1960-1969       30           3276571.22      3362675.52      6639246.74
1960-1969       31           3276199.08      3357028.34      6633227.42
1960-1969       32           3276828.14      3348240.72      6625068.86
1960-1969       33           3291051.88      3351244.57      6642296.45
1960-1969       34           3317532.93      3375855.10      6693388.03
1960-1969       35           3354889.39      3390147.31      6745036.71
1960-1969       36           3401565.02      3422770.17      6824335.19
1960-1969       37           3452955.72      3459446.69      6912402.41
1960-1969       38           3513938.93      3504357.50      7018296.43
1960-1969       39           3584108.88      3561417.99      7145526.87
1960-1969       40           3642280.57      3611703.34      7253983.91
1960-1969       41           3648251.76      3602783.70      7251035.47
1960-1969       42           3613063.49      3551287.35      7164350.84
1960-1969       43           3581625.25      3500979.01      7082604.27
1960-1969       44           3570968.60      3471984.13      7042952.73
1960-1969       45           3584472.30      3474234.53      7058706.83
1960-1969       46           3591948.00      3472737.28      7064685.28
1960-1969       47           3600762.97      3463898.06      7064661.03
1960-1969       48           3584499.95      3434782.23      7019282.17
1960-1969       49           3553315.90      3382931.85      6936247.75
1960-1969       50           3516889.81      3350057.12      6866946.93
1960-1969       51           3551320.22      3375935.04      6927255.26
1960-1969       52           3615261.54      3428467.83      7043729.37
1960-1969       53           3651924.71      3451957.40      7103882.11
1960-1969       54           3658317.27      3440971.13      7099288.40
1960-1969       55           3636308.70      3404314.51      7040623.21
1960-1969       56           3602785.81      3350969.83      6953755.64
1960-1969       57           3566167.77      3290873.49      6857041.26
1960-1969       58           3521980.03      3222597.13      6744577.16
1960-1969       59           3466702.05      3139025.53      6605727.57
1960-1969       60           3399901.61      3033843.93      6433745.54
1960-1969       61           3324912.31      2903870.65      6228782.96
1960-1969       62           3248154.39      2761741.38      6009895.76
1960-1969       63           3165891.90      2613427.61      5779319.50
1960-1969       64           3075469.77      2464570.97      5540040.75
1960-1969       65           2974340.07      2312463.83      5286803.90
1960-1969       66           2872952.19      2163644.83      5036597.02
1960-1969       67           2774600.68      2020291.46      4794892.14
1960-1969       68           2672435.96      1880455.21      4552891.17
1960-1969       69           2558971.65      1746444.46      4305416.11
1960-1969       70           2441847.35      1619587.85      4061435.21
1960-1969       71           2328487.64      1503830.45      3832318.09
1960-1969       72           2219910.69      1397701.12      3617611.81
1960-1969       73           2107323.34      1293221.09      3400544.43
1960-1969       74           1989480.94      1190867.84      3180348.77
1960-1969       75           1866132.72      1088800.89      2954933.61
1960-1969       76           1740886.63       990786.55      2731673.17
1960-1969       77           1620437.45       896388.26      2516825.71
1960-1969       78           1495497.25       805652.77      2301150.02
1960-1969       79           1368535.43       713706.51      2082241.94
1960-1969       80           1240168.07       629965.64      1870133.71
1960-1969       81           1109069.05       549196.14      1658265.19
1960-1969       82            980752.94       473055.74      1453808.68
1960-1969       83            855524.00       401674.57      1257198.57
1960-1969       84            734474.81       335302.49      1069777.29
1960-1969       85            619719.75       274500.71       894220.46
1960-1969       86            513460.03       220521.59       733981.62
1960-1969       87            417033.46       172705.25       589738.71
1960-1969       88            332593.55       132182.79       464776.34
1960-1969       89            259752.39        98688.04       358440.44
1960-1969       90            198047.30        71718.73       269766.03
1960-1969       91            148382.38        51113.92       199496.29
1960-1969       92            108667.22        35336.28       144003.50
1960-1969       93             77061.44        23558.78       100620.21
1960-1969       94             53255.65        15231.27        68486.92
1960-1969       95             35907.91         9501.99        45409.90
1960-1969       96             23530.35         5746.51        29276.86
1960-1969       97             15015.52         3336.40        18351.92
1960-1969       98              9349.08         1887.84        11236.93
1960-1969       99              5640.22         1040.41         6680.63
1960-1969      100              3304.11          547.86         3851.96
1960-1969      101              1869.34          271.42         2140.77
1960-1969      102              1047.28          127.57         1174.84
1960-1969      103               562.67           60.58          623.25
1960-1969      104               282.39           28.69          311.08
1960-1969      105               129.95           13.98          143.93
1960-1969      106                51.28            6.78           58.07
1960-1969      107                22.46            3.24           25.70
1960-1969      108                 9.49            2.47           11.96
1960-1969      109                 3.43            2.00            5.43
1960-1969      110+                1.43            1.93            3.36
1970-1979        0           3681263.87      3887460.44      7568724.31
1970-1979        1           3759857.93      3960750.86      7720608.80
1970-1979        2           3877692.20      4082191.77      7959883.97
