Luxembourg, Exposure to risk (period 1x10), 	Last modified: 09 Aug 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1970-1979        8             24904.79        25953.25        50858.04
1970-1979        9             25351.13        26335.46        51686.59
1970-1979       10             25725.03        26673.52        52398.55
1970-1979       11             25909.83        26931.10        52840.93
1970-1979       12             26015.38        27045.73        53061.11
1970-1979       13             26039.55        27144.51        53184.07
1970-1979       14             26072.96        27069.75        53142.71
1970-1979       15             26111.26        26977.39        53088.65
1970-1979       16             26215.30        26954.87        53170.17
1970-1979       17             26385.98        27195.70        53581.68
1970-1979       18             26408.21        27373.90        53782.11
1970-1979       19             26394.88        27240.10        53634.98
1970-1979       20             26305.96        26875.53        53181.49
1970-1979       21             26224.42        26549.28        52773.70
1970-1979       22             26073.62        26316.26        52389.87
1970-1979       23             25889.79        26261.64        52151.43
1970-1979       24             25610.80        26324.19        51934.99
1970-1979       25             25195.97        26347.82        51543.79
1970-1979       26             24970.74        26473.76        51444.50
1970-1979       27             24645.24        26551.43        51196.67
1970-1979       28             24401.09        26634.08        51035.17
1970-1979       29             24046.86        26384.24        50431.11
1970-1979       30             23847.41        26217.85        50065.26
1970-1979       31             23742.10        25958.91        49701.01
1970-1979       32             23564.00        25695.86        49259.87
1970-1979       33             23323.17        25375.83        48699.00
1970-1979       34             23183.96        25155.44        48339.40
1970-1979       35             23226.18        25052.08        48278.26
1970-1979       36             23093.06        24785.64        47878.69
1970-1979       37             23088.97        24696.99        47785.96
1970-1979       38             23114.33        24727.80        47842.12
1970-1979       39             23484.54        25160.17        48644.71
1970-1979       40             23749.50        25442.02        49191.53
1970-1979       41             23817.45        25601.23        49418.69
1970-1979       42             24015.60        25791.16        49806.76
1970-1979       43             24205.83        25783.71        49989.54
1970-1979       44             24303.97        25559.56        49863.53
1970-1979       45             24368.78        25162.33        49531.11
1970-1979       46             24456.77        24611.70        49068.47
1970-1979       47             24346.99        23890.60        48237.58
1970-1979       48             24109.21        23025.05        47134.27
1970-1979       49             23821.05        22122.57        45943.63
1970-1979       50             23494.45        21320.29        44814.74
1970-1979       51             22617.73        20136.74        42754.46
1970-1979       52             21569.26        18839.52        40408.78
1970-1979       53             20746.95        17938.39        38685.34
1970-1979       54             20104.07        17364.24        37468.30
1970-1979       55             19836.85        17151.92        36988.77
1970-1979       56             19657.13        17161.78        36818.91
1970-1979       57             19541.43        17183.69        36725.11
1970-1979       58             19418.39        17189.12        36607.51
1970-1979       59             19186.34        17077.51        36263.85
1970-1979       60             19112.68        16998.17        36110.86
1970-1979       61             19520.21        17134.96        36655.17
1970-1979       62             20066.01        17313.62        37379.62
1970-1979       63             20380.92        17328.59        37709.51
1970-1979       64             20484.15        17068.11        37552.26
1970-1979       65             20302.44        16590.19        36892.63
1970-1979       66             19846.87        15965.36        35812.24
1970-1979       67             19374.49        15286.32        34660.81
1970-1979       68             18870.25        14608.56        33478.80
1970-1979       69             18309.16        13907.32        32216.48
1970-1979       70             17628.38        13080.91        30709.29
1970-1979       71             16824.88        12143.47        28968.35
1970-1979       72             15892.20        11144.70        27036.90
1970-1979       73             14890.40        10132.75        25023.14
1970-1979       74             13879.69         9144.07        23023.76
1970-1979       75             12813.86         8203.43        21017.29
1970-1979       76             11795.63         7353.24        19148.87
1970-1979       77             10681.76         6532.14        17213.90
1970-1979       78              9562.71         5753.04        15315.75
1970-1979       79              8455.44         4977.09        13432.53
1970-1979       80              7467.80         4279.65        11747.45
1970-1979       81              6501.37         3649.11        10150.48
1970-1979       82              5615.32         3089.29         8704.61
1970-1979       83              4783.20         2592.46         7375.66
1970-1979       84              3988.72         2128.30         6117.02
1970-1979       85              3282.54         1692.69         4975.23
1970-1979       86              2662.46         1352.38         4014.85
1970-1979       87              2114.14         1091.40         3205.54
1970-1979       88              1648.87          862.37         2511.24
1970-1979       89              1256.81          657.15         1913.96
1970-1979       90               940.85          481.26         1422.12
1970-1979       91               691.79          344.42         1036.21
1970-1979       92               492.09          238.60          730.69
1970-1979       93               346.07          168.74          514.81
1970-1979       94               236.34          123.56          359.90
1970-1979       95               157.28           89.66          246.94
1970-1979       96                99.43           59.97          159.40
1970-1979       97                63.11           38.46          101.57
1970-1979       98                42.13           24.58           66.71
1970-1979       99                23.90           14.40           38.30
1970-1979      100                10.45            5.83           16.28
1970-1979      101                 2.33            0.68            3.01
1970-1979      102                 0.12            0.00            0.12
1970-1979      103                 0.00            0.00            0.00
1970-1979      104                 0.00            0.00            0.00
1970-1979      105                 0.00            0.00            0.00
1970-1979      106                 0.00            0.00            0.00
1970-1979      107                 0.00            0.00            0.00
1970-1979      108                 0.00            0.00            0.00
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                0.00            0.00            0.00
1980-1989        0             21022.98        21964.27        42987.26
1980-1989        1             20968.21        21901.47        42869.68
1980-1989        2             20758.81        21797.90        42556.70
1980-1989        3             20526.61        21634.96        42161.57
1980-1989        4             20499.18        21531.93        42031.10
1980-1989        5             20550.67        21524.20        42074.87
1980-1989        6             20369.33        21444.72        41814.05
1980-1989        7             20278.48        21465.27        41743.75
1980-1989        8             20403.16        21500.24        41903.40
1980-1989        9             20503.46        21574.54        42078.00
1980-1989       10             20763.43        21928.12        42691.55
1980-1989       11             21239.00        22367.68        43606.67
1980-1989       12             21821.06        22957.50        44778.56
1980-1989       13             22446.57        23545.09        45991.65
1980-1989       14             23150.75        24225.38        47376.13
1980-1989       15             23865.24        24982.48        48847.72
1980-1989       16             24726.26        25860.12        50586.38
1980-1989       17             25498.28        26576.92        52075.20
1980-1989       18             26315.23        27194.21        53509.44
1980-1989       19             27171.10        27783.41        54954.52
1980-1989       20             28127.01        28414.74        56541.75
1980-1989       21             28889.78        28881.53        57771.32
1980-1989       22             29486.76        29383.55        58870.31
1980-1989       23             30067.71        29837.83        59905.54
1980-1989       24             30467.00        30304.53        60771.54
1980-1989       25             30758.74        30506.09        61264.84
1980-1989       26             30835.06        30476.07        61311.13
1980-1989       27             30841.11        30480.69        61321.80
1980-1989       28             30592.68        30587.18        61179.86
1980-1989       29             30276.58        30588.47        60865.04
1980-1989       30             29969.98        30512.53        60482.51
1980-1989       31             29583.09        30393.14        59976.24
1980-1989       32             29118.24        30198.74        59316.98
1980-1989       33             28631.14        30092.86        58724.00
1980-1989       34             27997.37        29886.31        57883.68
1980-1989       35             27201.65        29275.76        56477.41
1980-1989       36             26593.50        28803.58        55397.07
1980-1989       37             26002.40        28203.99        54206.39
1980-1989       38             25560.56        27753.11        53313.67
1980-1989       39             24990.60        27030.76        52021.36
1980-1989       40             24486.41        26410.38        50896.80
1980-1989       41             24166.01        25811.58        49977.60
1980-1989       42             23921.33        25332.58        49253.91
1980-1989       43             23514.03        24838.07        48352.09
1980-1989       44             23283.94        24481.59        47765.53
1980-1989       45             23286.03        24322.77        47608.80
1980-1989       46             23096.96        23949.34        47046.31
1980-1989       47             23003.11        23748.59        46751.70
1980-1989       48             22956.61        23700.46        46657.08
1980-1989       49             23261.84        23947.02        47208.86
1980-1989       50             23336.32        23968.02        47304.34
1980-1989       51             23292.82        23963.80        47256.62
1980-1989       52             23340.95        23916.60        47257.55
1980-1989       53             23360.92        23636.85        46997.77
1980-1989       54             23341.14        23263.80        46604.94
1980-1989       55             23283.42        22722.12        46005.53
1980-1989       56             23220.18        21990.93        45211.11
1980-1989       57             23037.87        21106.32        44144.19
1980-1989       58             22839.26        20161.26        43000.52
1980-1989       59             22405.15        19087.79        41492.94
1980-1989       60             21832.91        18023.73        39856.64
1980-1989       61             21020.01        16796.88        37816.89
1980-1989       62             20022.32        15453.40        35475.73
1980-1989       63             19038.18        14353.43        33391.62
1980-1989       64             18317.51        13623.29        31940.80
1980-1989       65             17920.52        13257.39        31177.90
1980-1989       66             17590.26        12998.34        30588.60
1980-1989       67             17330.67        12732.48        30063.15
1980-1989       68             17047.25        12465.05        29512.31
1980-1989       69             16754.88        12158.70        28913.58
1980-1989       70             16409.12        11838.29        28247.41
1980-1989       71             16408.16        11626.34        28034.51
1980-1989       72             16510.00        11395.69        27905.69
1980-1989       73             16470.66        11017.34        27487.99
1980-1989       74             16210.26        10491.76        26702.02
1980-1989       75             15551.91         9738.13        25290.03
1980-1989       76             14702.17         8823.57        23525.73
1980-1989       77             13813.45         7943.63        21757.09
1980-1989       78             12896.29         7113.43        20009.72
1980-1989       79             11961.22         6285.01        18246.23
1980-1989       80             10404.89         5458.81        15863.70
1980-1989       81              9282.65         4723.44        14006.08
1980-1989       82              8145.73         3988.43        12134.16
1980-1989       83              7054.86         3312.20        10367.06
1980-1989       84              6025.27         2741.78         8767.05
1980-1989       85              5072.19         2243.09         7315.28
1980-1989       86              4205.69         1797.80         6003.49
1980-1989       87              3416.55         1410.93         4827.49
1980-1989       88              2711.87         1073.60         3785.48
1980-1989       89              2093.06          794.23         2887.29
1980-1989       90              1550.68          588.74         2139.42
1980-1989       91              1118.92          432.23         1551.15
1980-1989       92               805.20          309.65         1114.84
1980-1989       93               565.47          215.45          780.92
1980-1989       94               397.20          142.59          539.79
1980-1989       95               265.74           79.87          345.62
1980-1989       96               169.58           42.80          212.38
1980-1989       97               108.21           27.24          135.45
1980-1989       98                65.74           16.95           82.70
1980-1989       99                40.96           10.67           51.63
1980-1989      100                23.53            3.92           27.45
1980-1989      101                 9.66            0.10            9.76
1980-1989      102                 3.06            0.00            3.06
1980-1989      103                 0.41            0.00            0.41
1980-1989      104                 0.00            0.00            0.00
1980-1989      105                 0.00            0.00            0.00
1980-1989      106                 0.00            0.00            0.00
1980-1989      107                 0.00            0.00            0.00
1980-1989      108                 0.00            0.00            0.00
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0             25668.04        27408.25        53076.29
1990-1999        1             26021.48        27676.84        53698.32
1990-1999        2             26208.75        27722.04        53930.79
1990-1999        3             25855.56        27295.80        53151.36
1990-1999        4             25384.30        26724.81        52109.11
1990-1999        5             24872.91        26183.32        51056.23
1990-1999        6             24383.50        25596.26        49979.75
1990-1999        7             23876.00        25087.53        48963.53
1990-1999        8             23512.57        24737.33        48249.91
1990-1999        9             23272.08        24386.48        47658.56
1990-1999       10             22969.84        23976.35        46946.19
1990-1999       11             22546.21        23684.67        46230.88
1990-1999       12             22242.69        23429.86        45672.55
1990-1999       13             21901.28        23085.77        44987.05
1990-1999       14             21725.01        22856.19        44581.21
1990-1999       15             21668.85        22689.20        44358.05
1990-1999       16             21434.79        22590.68        44025.46
1990-1999       17             21511.43        22739.12        44250.54
1990-1999       18             21961.26        23107.46        45068.72
1990-1999       19             22612.58        23551.22        46163.80
1990-1999       20             23702.50        24412.79        48115.29
1990-1999       21             24608.24        25294.41        49902.65
1990-1999       22             25507.05        26395.35        51902.40
1990-1999       23             26789.98        27793.65        54583.63
1990-1999       24             28386.38        29386.40        57772.78
1990-1999       25             29811.91        31041.93        60853.84
1990-1999       26             31453.49        32738.20        64191.69
1990-1999       27             32623.94        33845.71        66469.64
1990-1999       28             33465.78        34596.68        68062.46
1990-1999       29             34206.77        35229.52        69436.29
1990-1999       30             34633.13        35677.78        70310.92
1990-1999       31             34840.37        35984.37        70824.74
1990-1999       32             34940.70        36091.45        71032.15
1990-1999       33             34861.52        35992.20        70853.73
1990-1999       34             34583.07        35746.27        70329.34
1990-1999       35             34115.50        35339.33        69454.83
1990-1999       36             33610.10        34670.14        68280.23
1990-1999       37             33128.74        34166.11        67294.85
1990-1999       38             32502.30        33624.39        66126.70
1990-1999       39             31769.15        33051.26        64820.40
1990-1999       40             31067.62        32577.68        63645.30
1990-1999       41             30450.54        32060.23        62510.77
1990-1999       42             29812.42        31457.08        61269.50
1990-1999       43             29175.79        31042.44        60218.23
1990-1999       44             28376.89        30393.10        58769.98
1990-1999       45             27491.63        29487.35        56978.98
1990-1999       46             26754.51        28838.49        55593.01
1990-1999       47             26039.60        28184.30        54223.89
1990-1999       48             25501.71        27529.70        53031.41
1990-1999       49             24860.15        26663.51        51523.66
1990-1999       50             24397.77        25931.17        50328.94
1990-1999       51             24017.50        25226.73        49244.23
1990-1999       52             23608.93        24503.66        48112.59
1990-1999       53             23117.34        23767.36        46884.70
1990-1999       54             22735.82        23199.51        45935.33
1990-1999       55             22633.11        22826.23        45459.34
1990-1999       56             22300.37        22236.53        44536.90
1990-1999       57             22042.49        21746.16        43788.65
1990-1999       58             21873.22        21359.68        43232.90
1990-1999       59             22071.84        21352.46        43424.29
1990-1999       60             22014.74        21089.85        43104.58
1990-1999       61             21843.35        20761.28        42604.63
1990-1999       62             21710.27        20505.35        42215.61
1990-1999       63             21637.36        20016.35        41653.71
1990-1999       64             21554.26        19362.85        40917.11
1990-1999       65             21381.55        18579.61        39961.16
1990-1999       66             21160.93        17764.34        38925.27
1990-1999       67             20924.63        16823.37        37748.00
1990-1999       68             20495.36        15724.50        36219.86
1990-1999       69             19939.49        14635.53        34575.02
1990-1999       70             19319.31        13496.28        32815.59
1990-1999       71             18295.52        12239.53        30535.05
1990-1999       72             17181.71        11012.22        28193.93
1990-1999       73             16179.60         9916.35        26095.96
1990-1999       74             15276.33         9086.55        24362.88
1990-1999       75             14585.88         8559.48        23145.37
1990-1999       76             13988.10         8102.53        22090.63
1990-1999       77             13413.58         7613.18        21026.76
1990-1999       78             12763.41         7075.14        19838.55
1990-1999       79             12015.34         6419.91        18435.25
1990-1999       80             10692.26         5729.21        16421.47
1990-1999       81             10213.87         5216.90        15430.77
1990-1999       82              9763.29         4771.82        14535.11
1990-1999       83              9117.58         4271.21        13388.79
1990-1999       84              8322.10         3694.76        12016.86
1990-1999       85              7332.94         3088.57        10421.51
1990-1999       86              6304.90         2522.82         8827.72
1990-1999       87              5318.59         2041.64         7360.23
1990-1999       88              4386.56         1624.82         6011.37
1990-1999       89              3545.19         1261.88         4807.08
1990-1999       90              2797.61          963.04         3760.66
1990-1999       91              2127.30          720.08         2847.38
1990-1999       92              1549.13          521.09         2070.22
1990-1999       93              1101.67          363.80         1465.47
1990-1999       94               777.50          243.35         1020.84
1990-1999       95               540.31          156.95          697.27
1990-1999       96               356.85           95.95          452.79
1990-1999       97               228.37           56.78          285.15
1990-1999       98               147.82           30.43          178.25
1990-1999       99                90.87           14.03          104.89
1990-1999      100                52.18            6.17           58.36
1990-1999      101                29.44            2.30           31.75
1990-1999      102                16.00            1.46           17.46
1990-1999      103                 9.53            1.00           10.53
1990-1999      104                 6.99            0.46            7.45
1990-1999      105                 4.40            0.00            4.40
1990-1999      106                 1.93            0.00            1.93
1990-1999      107                 1.00            0.00            1.00
1990-1999      108                 0.47            0.00            0.47
1990-1999      109                 0.00            0.00            0.00
1990-1999      110+                0.00            0.00            0.00
2000-2009        0             26470.91        28166.84        54637.75
2000-2009        1             26749.97        28561.10        55311.07
2000-2009        2             27312.21        29152.12        56464.34
2000-2009        3             27667.47        29506.98        57174.45
2000-2009        4             27889.77        29799.56        57689.33
2000-2009        5             28059.96        29840.02        57899.98
2000-2009        6             28390.08        29955.50        58345.58
2000-2009        7             28619.59        29965.26        58584.85
2000-2009        8             28638.61        29929.73        58568.33
2000-2009        9             28507.78        29934.00        58441.77
2000-2009       10             28307.91        29804.30        58112.21
2000-2009       11             28261.89        29622.21        57884.10
2000-2009       12             28000.61        29316.12        57316.73
2000-2009       13             27645.06        28926.77        56571.83
2000-2009       14             27184.57        28378.46        55563.03
2000-2009       15             26701.42        27949.98        54651.40
2000-2009       16             26300.59        27481.84        53782.43
2000-2009       17             25867.59        27124.87        52992.46
2000-2009       18             25692.35        27019.72        52712.07
2000-2009       19             25796.76        27015.70        52812.46
2000-2009       20             25986.39        27120.68        53107.07
2000-2009       21             26300.37        27435.50        53735.87
2000-2009       22             26617.35        27657.67        54275.02
2000-2009       23             27160.35        28052.06        55212.41
2000-2009       24             28164.27        28807.98        56972.25
2000-2009       25             29228.67        29799.28        59027.95
2000-2009       26             30278.85        30675.07        60953.92
2000-2009       27             31556.84        31696.34        63253.17
2000-2009       28             32734.76        32634.14        65368.90
2000-2009       29             33709.93        33490.81        67200.73
2000-2009       30             34734.07        34535.50        69269.57
2000-2009       31             35636.35        35509.42        71145.77
2000-2009       32             36404.36        36459.29        72863.65
2000-2009       33             37185.67        37248.16        74433.82
2000-2009       34             38018.39        38108.16        76126.54
2000-2009       35             38521.25        38834.89        77356.14
2000-2009       36             39195.62        39825.44        79021.05
2000-2009       37             39384.15        40257.56        79641.71
2000-2009       38             39516.16        40429.85        79946.02
2000-2009       39             39349.46        40477.44        79826.90
2000-2009       40             39179.17        40379.04        79558.21
2000-2009       41             38701.20        40108.96        78810.16
2000-2009       42             37998.95        39672.16        77671.11
2000-2009       43             37463.09        39093.26        76556.35
2000-2009       44             36774.96        38286.55        75061.51
2000-2009       45             35956.60        37386.34        73342.94
2000-2009       46             35114.46        36287.11        71401.56
2000-2009       47             34326.86        35434.94        69761.80
2000-2009       48             33300.91        34508.16        67809.06
2000-2009       49             32287.07        33588.31        65875.38
2000-2009       50             31444.29        32795.80        64240.09
2000-2009       51             30570.54        31977.83        62548.36
2000-2009       52             29713.81        31068.73        60782.54
2000-2009       53             28869.45        30299.64        59169.09
2000-2009       54             27898.01        29368.76        57266.77
2000-2009       55             26901.91        28280.14        55182.05
2000-2009       56             26020.69        27485.48        53506.17
2000-2009       57             25080.33        26433.19        51513.52
2000-2009       58             24390.73        25407.36        49798.09
2000-2009       59             23594.25        24326.15        47920.40
2000-2009       60             22958.75        23399.18        46357.93
2000-2009       61             22376.31        22342.92        44719.23
2000-2009       62             21742.44        21373.59        43116.03
2000-2009       63             21117.57        20426.37        41543.94
2000-2009       64             20701.30        19652.89        40354.19
2000-2009       65             20501.25        19057.03        39558.28
2000-2009       66             20154.04        18321.27        38475.31
2000-2009       67             19812.92        17758.74        37571.66
2000-2009       68             19614.02        17274.53        36888.55
2000-2009       69             19652.20        17059.26        36711.46
2000-2009       70             19532.39        16685.36        36217.75
2000-2009       71             19219.50        16195.91        35415.42
2000-2009       72             18900.08        15682.40        34582.48
2000-2009       73             18682.80        14988.09        33670.89
2000-2009       74             18335.15        14135.91        32471.06
2000-2009       75             17863.81        13186.83        31050.64
2000-2009       76             17392.80        12238.24        29631.04
2000-2009       77             16774.94        11176.96        27951.91
2000-2009       78             16003.18        10073.76        26076.94
2000-2009       79             15038.29         8901.72        23940.01
2000-2009       80             13848.33         7711.16        21559.49
2000-2009       81             12616.35         6588.24        19204.59
2000-2009       82             11238.13         5530.82        16768.95
2000-2009       83              9969.24         4625.12        14594.36
2000-2009       84              8850.59         3903.02        12753.61
2000-2009       85              7909.83         3321.49        11231.32
2000-2009       86              6999.87         2811.48         9811.35
2000-2009       87              6089.52         2365.84         8455.36
2000-2009       88              5202.53         1896.36         7098.89
2000-2009       89              4358.89         1504.62         5863.51
2000-2009       90              3540.95         1160.09         4701.04
2000-2009       91              2932.85          898.49         3831.34
2000-2009       92              2464.44          694.39         3158.83
2000-2009       93              1966.30          516.35         2482.65
2000-2009       94              1521.69          377.90         1899.60
2000-2009       95              1095.18          259.65         1354.83
2000-2009       96               750.22          174.91          925.13
2000-2009       97               501.52          108.79          610.30
2000-2009       98               327.43           69.17          396.60
2000-2009       99               201.56           46.50          248.07
2000-2009      100               119.68           29.21          148.89
2000-2009      101                66.81           17.37           84.18
2000-2009      102                32.53            9.82           42.34
2000-2009      103                16.65            3.51           20.16
2000-2009      104                 9.25            1.00           10.25
2000-2009      105                 3.66            1.00            4.66
2000-2009      106                 1.18            0.51            1.69
2000-2009      107                 0.18            0.00            0.18
2000-2009      108                 0.00            0.00            0.00
2000-2009      109                 0.00            0.00            0.00
2000-2009      110+                0.00            0.00            0.00
2010-2019        0             29543.89        30975.12        60519.01
2010-2019        1             30244.69        31748.21        61992.90
2010-2019        2             30700.51        32277.29        62977.80
2010-2019        3             30784.30        32282.89        63067.20
2010-2019        4             30679.69        32248.94        62928.63
2010-2019        5             30472.74        31975.27        62448.01
2010-2019        6             30395.41        32144.78        62540.19
2010-2019        7             30210.99        32032.75        62243.74
2010-2019        8             30343.31        32127.84        62471.15
2010-2019        9             30354.18        32170.04        62524.22
2010-2019       10             30476.01        32176.86        62652.87
2010-2019       11             30393.10        32264.44        62657.54
2010-2019       12             30347.45        32236.44        62583.90
2010-2019       13             30565.16        32500.51        63065.67
2010-2019       14             30809.70        32861.79        63671.49
2010-2019       15             31099.29        32844.86        63944.14
2010-2019       16             31357.01        32925.73        64282.75
2010-2019       17             31510.53        33240.60        64751.13
2010-2019       18             31651.33        33353.52        65004.84
2010-2019       19             31981.88        33650.74        65632.62
2010-2019       20             32468.45        33958.61        66427.06
2010-2019       21             33043.42        34709.34        67752.76
2010-2019       22             33630.26        35172.22        68802.48
2010-2019       23             34562.92        36159.28        70722.20
2010-2019       24             35835.85        37454.65        73290.49
2010-2019       25             37362.81        39309.98        76672.80
2010-2019       26             38756.36        40597.63        79353.99
2010-2019       27             39957.37        41573.93        81531.30
2010-2019       28             40972.53        42264.84        83237.37
2010-2019       29             42043.46        42701.61        84745.07
2010-2019       30             42432.35        42803.75        85236.10
2010-2019       31             42812.73        43129.56        85942.29
2010-2019       32             43277.41        43156.91        86434.32
2010-2019       33             43330.78        43372.52        86703.31
2010-2019       34             43455.46        43608.00        87063.46
2010-2019       35             43624.44        43819.47        87443.91
2010-2019       36             43556.40        43694.07        87250.47
2010-2019       37             43298.67        43743.73        87042.41
2010-2019       38             43278.84        43761.94        87040.78
2010-2019       39             43114.54        43840.16        86954.70
2010-2019       40             43090.44        43997.67        87088.11
2010-2019       41             43096.40        44296.13        87392.53
2010-2019       42             43124.50        44796.98        87921.48
2010-2019       43             43242.77        45249.39        88492.16
2010-2019       44             43381.35        45421.94        88803.28
2010-2019       45             43252.85        45762.14        89015.00
2010-2019       46             43441.60        46354.18        89795.78
2010-2019       47             43224.88        46313.06        89537.94
2010-2019       48             42892.23        46131.54        89023.77
2010-2019       49             42537.52        45598.95        88136.46
2010-2019       50             41964.90        45214.12        87179.02
2010-2019       51             41190.42        44508.88        85699.29
2010-2019       52             40463.69        43504.04        83967.73
2010-2019       53             39499.35        42351.94        81851.30
2010-2019       54             38427.86        41117.42        79545.28
2010-2019       55             37268.66        39610.45        76879.11
2010-2019       56             35954.80        37998.97        73953.78
2010-2019       57             34827.33        36667.76        71495.10
