Belarus, Deaths (period 1x10), 	Last modified: 02 Apr 2020;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       53              2373.02         2914.00         5287.02
1960-1969       54              2539.02         3277.00         5816.02
1960-1969       55              3262.02         3748.00         7010.02
1960-1969       56              3125.02         3854.00         6979.02
1960-1969       57              3201.02         3994.00         7195.02
1960-1969       58              3425.02         4332.00         7757.02
1960-1969       59              3171.02         4129.00         7300.02
1960-1969       60              5382.04         5999.00        11381.04
1960-1969       61              3642.02         4489.00         8131.02
1960-1969       62              4883.03         5627.00        10510.03
1960-1969       63              4948.04         5502.00        10450.04
1960-1969       64              4902.02         5397.00        10299.02
1960-1969       65              6320.05         6277.00        12597.05
1960-1969       66              5131.04         5527.00        10658.04
1960-1969       67              6271.03         5964.00        12235.03
1960-1969       68              6098.04         5842.00        11940.04
1960-1969       69              5014.02         5193.00        10207.02
1960-1969       70              8814.06         7133.00        15947.06
1960-1969       71              5386.03         4935.00        10321.03
1960-1969       72              7765.06         6827.00        14592.06
1960-1969       73              7573.04         6455.00        14028.04
1960-1969       74              7435.05         6089.00        13524.05
1960-1969       75              9186.06         6505.00        15691.06
1960-1969       76              8305.07         5857.00        14162.07
1960-1969       77              7536.06         5364.00        12900.06
1960-1969       78              9856.08         6278.00        16134.08
1960-1969       79              7097.03         4483.00        11580.03
1960-1969       80             11250.08         6330.00        17580.08
1960-1969       81              6522.03         4091.00        10613.03
1960-1969       82              8038.06         4886.00        12924.06
1960-1969       83              6902.04         4246.00        11148.04
1960-1969       84              6655.05         3841.00        10496.05
1960-1969       85              7001.04         3690.00        10691.04
1960-1969       86              5893.04         3180.00         9073.04
1960-1969       87              5240.03         2673.00         7913.03
1960-1969       88              4494.02         2264.00         6758.02
1960-1969       89              3468.02         1646.00         5114.02
1960-1969       90              4601.03         1898.00         6499.03
1960-1969       91              2093.02          954.00         3047.02
1960-1969       92              2282.02          994.00         3276.02
1960-1969       93              1922.01          886.00         2808.01
1960-1969       94              1520.00          595.00         2115.00
1960-1969       95              1549.01          551.00         2100.01
1960-1969       96              1313.00          461.00         1774.00
1960-1969       97              1063.01          359.00         1422.01
1960-1969       98               989.02          350.00         1339.02
1960-1969       99               623.63          198.77          822.40
1960-1969      100               479.98          146.94          626.92
1960-1969      101               373.19          108.68          481.87
1960-1969      102               290.39           80.92          371.31
1960-1969      103               221.81           59.61          281.42
1960-1969      104               167.47           43.00          210.47
1960-1969      105               123.35           30.41          153.76
1960-1969      106                89.21           21.27          110.48
1960-1969      107                66.01           14.77           80.78
1960-1969      108                47.22           10.03           57.25
1960-1969      109                32.63            4.99           37.62
1960-1969      110+               59.02            4.65           63.67
1970-1979        0             10591.00        14888.00        25479.00
1970-1979        1              1618.00         2013.00         3631.00
1970-1979        2               603.00          787.00         1390.00
1970-1979        3               468.00          621.00         1089.00
1970-1979        4               326.00          504.00          830.00
1970-1979        5               334.00          479.00          813.00
1970-1979        6               255.00          453.00          708.00
1970-1979        7               230.00          448.00          678.00
1970-1979        8               238.00          441.00          679.00
1970-1979        9               213.00          448.00          661.00
1970-1979       10               254.00          418.00          672.00
1970-1979       11               233.00          417.00          650.00
1970-1979       12               250.00          409.00          659.00
1970-1979       13               250.00          441.00          691.00
1970-1979       14               246.00          528.00          774.00
1970-1979       15               313.00          642.00          955.00
1970-1979       16               355.00          830.00         1185.00
1970-1979       17               363.00         1155.00         1518.00
1970-1979       18               422.00         1116.00         1538.00
1970-1979       19               418.00         1077.00         1495.00
1970-1979       20               403.00         1293.00         1696.00
1970-1979       21               468.00         1508.00         1976.00
1970-1979       22               402.00         1667.00         2069.00
1970-1979       23               383.00         1590.00         1973.00
1970-1979       24               413.00         1579.00         1992.00
1970-1979       25               377.00         1552.00         1929.00
1970-1979       26               444.00         1518.00         1962.00
1970-1979       27               431.00         1652.00         2083.00
1970-1979       28               451.00         1528.00         1979.00
1970-1979       29               462.00         1557.00         2019.00
1970-1979       30               507.00         1706.00         2213.00
1970-1979       31               523.00         1816.00         2339.00
1970-1979       32               621.00         2007.00         2628.00
1970-1979       33               669.00         2086.00         2755.00
1970-1979       34               708.00         2316.00         3024.00
1970-1979       35               823.00         2544.00         3367.00
1970-1979       36               890.00         2758.00         3648.00
1970-1979       37              1025.00         3096.00         4121.00
1970-1979       38              1136.00         3269.00         4405.00
1970-1979       39              1211.00         3517.00         4728.00
1970-1979       40              1312.00         3750.00         5062.00
1970-1979       41              1372.00         3916.00         5288.00
1970-1979       42              1565.00         4031.00         5596.00
1970-1979       43              1661.00         4379.00         6040.00
1970-1979       44              1833.00         4417.00         6250.00
1970-1979       45              2042.00         4554.00         6596.00
1970-1979       46              2106.00         4638.00         6744.00
1970-1979       47              2277.00         4772.00         7049.00
1970-1979       48              2471.00         4760.00         7231.00
1970-1979       49              2617.00         4769.00         7386.00
1970-1979       50              2762.00         4841.00         7603.00
1970-1979       51              2734.00         4579.00         7313.00
1970-1979       52              2905.00         4423.00         7328.00
1970-1979       53              2848.00         4306.00         7154.00
1970-1979       54              2887.00         4030.00         6917.00
1970-1979       55              2931.00         4023.00         6954.00
1970-1979       56              3114.00         4104.00         7218.00
1970-1979       57              3198.00         4132.00         7330.00
1970-1979       58              3367.00         4416.00         7783.00
1970-1979       59              3745.00         4535.00         8280.00
1970-1979       60              4257.00         5141.00         9398.00
1970-1979       61              4564.00         5489.00        10053.00
1970-1979       62              5246.00         6009.00        11255.00
1970-1979       63              5910.00         6721.00        12631.00
1970-1979       64              6399.00         7317.00        13716.00
1970-1979       65              7003.00         7851.00        14854.00
1970-1979       66              7556.00         8253.00        15809.00
1970-1979       67              8201.00         8688.00        16889.00
1970-1979       68              8547.00         8776.00        17323.00
1970-1979       69              9111.00         9034.00        18145.00
1970-1979       70             10332.00         9398.00        19730.00
1970-1979       71             10122.00         9003.00        19125.00
1970-1979       72             10805.00         9357.00        20162.00
1970-1979       73             11058.00         9292.00        20350.00
1970-1979       74             11694.00         8921.00        20615.00
1970-1979       75             11565.00         8910.00        20475.00
1970-1979       76             11648.00         8707.00        20355.00
1970-1979       77             11291.00         8279.00        19570.00
1970-1979       78             11687.00         8258.00        19945.00
1970-1979       79             10980.00         7509.00        18489.00
1970-1979       80             11442.00         7460.00        18902.00
1970-1979       81             10784.00         6846.00        17630.00
1970-1979       82             11523.00         6827.00        18350.00
1970-1979       83             11293.00         6270.00        17563.00
1970-1979       84             11025.00         5924.00        16949.00
1970-1979       85             10647.00         5362.00        16009.00
1970-1979       86             10129.00         4885.00        15014.00
1970-1979       87              9280.00         4110.00        13390.00
1970-1979       88              8625.00         3875.00        12500.00
1970-1979       89              7484.00         3142.00        10626.00
1970-1979       90              7109.00         2860.00         9969.00
1970-1979       91              5308.00         2223.00         7531.00
1970-1979       92              4615.00         1938.00         6553.00
1970-1979       93              3683.00         1516.00         5199.00
1970-1979       94              3182.00         1162.00         4344.00
1970-1979       95              2914.00         1014.00         3928.00
1970-1979       96              2097.00          715.00         2812.00
1970-1979       97              1517.00          524.00         2041.00
1970-1979       98              1227.00          362.00         1589.00
1970-1979       99              1076.14          291.51         1367.65
1970-1979      100               798.03          205.37         1003.40
1970-1979      101               587.18          145.36          732.54
1970-1979      102               424.32          100.24          524.56
1970-1979      103               298.34           66.09          364.43
1970-1979      104               203.02           42.24          245.26
1970-1979      105               134.05           26.36          160.41
1970-1979      106                87.94           16.51          104.45
1970-1979      107                57.57           10.41           67.98
1970-1979      108                36.50            5.29           41.79
1970-1979      109                22.58            1.38           23.96
1970-1979      110+               26.36            0.26           26.62
1980-1989        0              9675.22        13953.61        23628.83
1980-1989        1              1162.03         1392.06         2554.09
1980-1989        2               547.03          702.05         1249.08
1980-1989        3               405.00          574.02          979.02
1980-1989        4               309.01          482.03          791.04
1980-1989        5               270.01          428.03          698.04
1980-1989        6               264.00          429.03          693.03
1980-1989        7               275.02          467.02          742.04
1980-1989        8               240.01          438.02          678.03
1980-1989        9               216.00          389.02          605.02
1980-1989       10               185.01          351.01          536.02
1980-1989       11               186.01          320.01          506.02
1980-1989       12               179.00          330.02          509.02
1980-1989       13               199.00          373.02          572.02
1980-1989       14               221.00          443.03          664.03
1980-1989       15               250.01          471.03          721.04
1980-1989       16               289.00          690.04          979.04
1980-1989       17               297.01          960.04         1257.05
1980-1989       18               341.00         1038.05         1379.05
1980-1989       19               393.01          957.05         1350.06
1980-1989       20               408.02         1229.05         1637.07
1980-1989       21               424.00         1685.09         2109.09
1980-1989       22               414.01         1746.07         2160.08
1980-1989       23               406.01         1858.09         2264.10
1980-1989       24               467.01         1862.10         2329.11
1980-1989       25               479.02         1945.10         2424.12
1980-1989       26               493.01         1900.11         2393.12
1980-1989       27               541.02         2030.12         2571.14
1980-1989       28               546.01         2145.12         2691.13
1980-1989       29               572.02         2174.13         2746.15
1980-1989       30               605.02         2402.15         3007.17
1980-1989       31               759.02         2543.15         3302.17
1980-1989       32               663.03         2489.13         3152.16
1980-1989       33               778.02         2582.15         3360.17
1980-1989       34               793.02         2490.14         3283.16
1980-1989       35               782.03         2594.16         3376.19
1980-1989       36               735.03         2512.14         3247.17
1980-1989       37               818.03         2565.15         3383.18
1980-1989       38               867.03         2721.17         3588.20
1980-1989       39               949.02         2862.17         3811.19
1980-1989       40              1037.04         3241.21         4278.25
1980-1989       41              1111.05         3448.18         4559.23
1980-1989       42              1328.04         3839.19         5167.23
1980-1989       43              1437.04         3994.15         5431.19
1980-1989       44              1669.03         4504.19         6173.22
1980-1989       45              1810.05         5050.19         6860.24
1980-1989       46              2036.05         5594.20         7630.25
1980-1989       47              2267.06         5976.30         8243.36
1980-1989       48              2514.07         6357.33         8871.40
1980-1989       49              2820.06         6816.37         9636.43
1980-1989       50              3166.08         7618.42        10784.50
1980-1989       51              3371.09         7689.43        11060.52
1980-1989       52              3610.09         8397.48        12007.57
1980-1989       53              3755.10         8546.45        12301.55
1980-1989       54              4165.11         8682.43        12847.54
1980-1989       55              4547.11         9151.46        13698.57
1980-1989       56              4936.12         9597.56        14533.68
1980-1989       57              5582.14         9611.60        15193.74
1980-1989       58              5773.15         9509.64        15282.79
1980-1989       59              5978.17         9509.66        15487.83
1980-1989       60              6261.18         9461.68        15722.86
1980-1989       61              6410.19         8960.73        15370.92
1980-1989       62              6494.20         8569.66        15063.86
1980-1989       63              6586.22         8058.59        14644.81
1980-1989       64              6790.24         7790.60        14580.84
1980-1989       65              7115.26         7576.56        14691.82
1980-1989       66              7379.25         7582.56        14961.81
1980-1989       67              7653.22         7762.48        15415.70
1980-1989       68              8370.23         7840.44        16210.67
1980-1989       69              9053.24         8262.44        17315.68
1980-1989       70             10621.25         9219.43        19840.68
1980-1989       71             11355.22         9521.40        20876.62
1980-1989       72             12777.24        10174.38        22951.62
1980-1989       73             13870.31        10633.42        24503.73
1980-1989       74             15364.38        11130.51        26494.89
1980-1989       75             16350.43        11646.58        27997.01
1980-1989       76             16981.47        11777.60        28759.07
1980-1989       77             17042.49        11588.64        28631.13
1980-1989       78             17543.51        11275.61        28819.12
1980-1989       79             17834.55        10944.59        28779.14
1980-1989       80             18356.50        10665.57        29022.07
1980-1989       81             17216.49         9466.54        26683.03
1980-1989       82             17030.51         9295.54        26326.05
1980-1989       83             16149.48         8296.48        24445.96
1980-1989       84             15072.45         7714.41        22786.86
1980-1989       85             13988.43         6929.41        20917.84
1980-1989       86             12847.40         6250.38        19097.78
1980-1989       87             11407.34         5208.31        16615.65
1980-1989       88             10223.35         4617.27        14840.62
1980-1989       89              8931.29         3900.21        12831.50
1980-1989       90              8400.20         3367.14        11767.34
1980-1989       91              7341.18         2695.14        10036.32
1980-1989       92              6656.16         2315.10         8971.26
1980-1989       93              5773.15         1866.10         7639.25
1980-1989       94              5108.12         1512.08         6620.20
1980-1989       95              4348.11         1168.06         5516.17
1980-1989       96              3692.10          960.05         4652.15
1980-1989       97              2982.09          692.03         3674.12
1980-1989       98              2502.07          598.02         3100.09
1980-1989       99              1752.13          443.78         2195.91
1980-1989      100              1359.42          333.72         1693.14
1980-1989      101              1034.87          243.73         1278.60
1980-1989      102               776.52          174.21          950.73
1980-1989      103               577.63          123.38          701.01
1980-1989      104               426.88           86.50          513.38
1980-1989      105               310.79           59.73          370.52
1980-1989      106               221.23           40.65          261.88
1980-1989      107               154.58           27.31          181.89
1980-1989      108               107.07           18.10          125.17
1980-1989      109                72.99           11.68           84.67
1980-1989      110+              131.10            9.33          140.43
1990-1999        0              5563.76         8127.13        13690.89
1990-1999        1               667.23          899.93         1567.16
1990-1999        2               396.12          560.53          956.65
1990-1999        3               317.09          461.49          778.58
1990-1999        4               276.09          430.39          706.48
1990-1999        5               230.06          361.40          591.46
1990-1999        6               228.08          380.36          608.44
1990-1999        7               217.06          413.39          630.45
1990-1999        8               191.06          373.36          564.42
1990-1999        9               170.05          347.37          517.42
1990-1999       10               165.04          350.37          515.41
1990-1999       11               143.05          301.37          444.42
1990-1999       12               204.06          321.38          525.44
1990-1999       13               193.10          372.42          565.52
1990-1999       14               254.07          390.46          644.53
1990-1999       15               310.13          502.61          812.74
1990-1999       16               351.13          781.83         1132.96
1990-1999       17               416.15         1027.17         1443.32
1990-1999       18               448.17         1187.32         1635.49
1990-1999       19               418.15         1267.59         1685.74
1990-1999       20               452.16         1551.82         2003.98
1990-1999       21               414.16         1737.23         2151.39
1990-1999       22               446.16         1851.32         2297.48
1990-1999       23               422.17         1955.60         2377.77
1990-1999       24               413.14         2035.70         2448.84
1990-1999       25               478.18         2110.70         2588.88
1990-1999       26               526.19         2191.77         2717.96
1990-1999       27               571.23         2316.96         2888.19
1990-1999       28               551.18         2507.12         3058.30
1990-1999       29               657.24         2757.31         3414.55
1990-1999       30               726.27         2963.50         3689.77
1990-1999       31               787.27         3112.70         3899.97
1990-1999       32               814.28         3433.07         4247.35
1990-1999       33               870.30         3721.45         4591.75
1990-1999       34               993.34         3960.89         4954.23
1990-1999       35              1087.40         4286.18         5373.58
1990-1999       36              1184.44         4563.68         5748.12
1990-1999       37              1274.46         4746.25         6020.71
1990-1999       38              1405.49         5117.82         6523.31
1990-1999       39              1552.58         5241.88         6794.46
1990-1999       40              1600.60         5542.27         7142.87
1990-1999       41              1665.63         5763.51         7429.14
1990-1999       42              1807.68         6121.07         7928.75
1990-1999       43              2015.75         6435.88         8451.63
1990-1999       44              2033.75         6465.67         8499.42
1990-1999       45              2060.76         6712.97         8773.73
1990-1999       46              2214.80         6911.54         9126.34
1990-1999       47              2264.92         6877.93         9142.85
1990-1999       48              2425.95         7051.29         9477.24
1990-1999       49              2654.07         7474.19        10128.26
1990-1999       50              2777.14         7751.99        10529.13
1990-1999       51              2976.14         8220.49        11196.63
1990-1999       52              3261.20         8826.25        12087.45
1990-1999       53              3641.23         9429.56        13070.79
1990-1999       54              4176.38        10447.44        14623.82
1990-1999       55              4804.49        11279.47        16083.96
1990-1999       56              5391.68        12197.21        17588.89
1990-1999       57              5878.98        13205.73        19084.71
1990-1999       58              6535.24        14007.46        20542.70
1990-1999       59              6810.47        14874.90        21685.37
1990-1999       60              7574.79        15908.77        23483.56
1990-1999       61              8320.14        16390.01        24710.15
1990-1999       62              8824.21        17081.96        25906.17
1990-1999       63              9579.39        17715.14        27294.53
1990-1999       64             10475.68        17532.62        28008.30
1990-1999       65             11405.88        18130.58        29536.46
1990-1999       66             12520.39        18448.29        30968.68
1990-1999       67             13395.71        18315.39        31711.10
1990-1999       68             14468.27        17673.55        32141.82
1990-1999       69             14911.46        17019.40        31930.86
1990-1999       70             16031.94        16157.50        32189.44
1990-1999       71             16276.19        15143.79        31419.98
1990-1999       72             16030.33        13661.56        29691.89
1990-1999       73             15970.44        12686.19        28656.63
1990-1999       74             16198.67        11770.06        27968.73
1990-1999       75             16399.80        11060.40        27460.20
1990-1999       76             16671.95        10360.47        27032.42
1990-1999       77             17167.62        10304.25        27471.87
1990-1999       78             17727.46        10032.95        27760.41
1990-1999       79             18420.44        10056.05        28476.49
1990-1999       80             20073.63         9888.98        29962.61
1990-1999       81             20377.42         9809.37        30186.79
1990-1999       82             21228.65         9659.23        30887.88
1990-1999       83             21994.21         9600.00        31594.21
1990-1999       84             21987.79         9198.24        31186.03
1990-1999       85             20875.51         8584.84        29460.35
1990-1999       86             19873.28         7777.04        27650.32
1990-1999       87             18081.73         6778.85        24860.58
1990-1999       88             16025.92         5973.06        21998.98
1990-1999       89             14053.24         4975.82        19029.06
1990-1999       90             12314.45         4214.85        16529.30
1990-1999       91             10217.72         3299.00        13516.72
1990-1999       92              8405.05         2563.09        10968.14
1990-1999       93              6738.45         1934.33         8672.78
1990-1999       94              5440.02         1593.92         7033.94
1990-1999       95              4406.62         1158.43         5565.05
1990-1999       96              3381.22          858.09         4239.31
1990-1999       97              2646.95          629.67         3276.62
1990-1999       98              2170.78          439.49         2610.27
1990-1999       99              2079.34          411.09         2490.43
1990-1999      100              1586.06          285.56         1871.62
1990-1999      101              1203.43          196.32         1399.75
1990-1999      102               894.11          132.36         1026.47
1990-1999      103               648.19           87.21          735.40
1990-1999      104               463.06           56.46          519.52
1990-1999      105               328.48           36.14          364.62
1990-1999      106               230.58           22.79          253.37
1990-1999      107               160.08           13.31          173.39
1990-1999      108               109.95            7.79          117.74
1990-1999      109                75.54            4.14           79.68
1990-1999      110+              141.51            1.91          143.42
2000-2009        0              2668.45         3800.98         6469.43
2000-2009        1               334.19          447.94          782.13
2000-2009        2               217.13          300.63          517.76
2000-2009        3               148.05          218.45          366.50
2000-2009        4               148.06          214.48          362.54
2000-2009        5               108.07          164.32          272.39
2000-2009        6                91.04          170.36          261.40
2000-2009        7                90.05          154.33          244.38
2000-2009        8                93.05          167.36          260.41
2000-2009        9                89.07          151.31          240.38
2000-2009       10                94.06          174.35          268.41
2000-2009       11                85.05          157.37          242.42
2000-2009       12                91.06          182.42          273.48
2000-2009       13               118.05          210.49          328.54
2000-2009       14               158.08          280.61          438.69
2000-2009       15               196.11          397.85          593.96
2000-2009       16               224.11          613.32          837.43
2000-2009       17               288.14          805.72         1093.86
2000-2009       18               348.20         1066.19         1414.39
2000-2009       19               382.23         1206.38         1588.61
2000-2009       20               400.20         1470.03         1870.23
2000-2009       21               408.22         1744.54         2152.76
2000-2009       22               460.23         1786.64         2246.87
2000-2009       23               452.26         1912.87         2365.13
2000-2009       24               464.25         2020.06         2484.31
2000-2009       25               489.26         2190.47         2679.73
2000-2009       26               578.30         2232.50         2810.80
2000-2009       27               633.33         2386.82         3020.15
2000-2009       28               632.30         2588.19         3220.49
2000-2009       29               704.38         2865.73         3570.11
2000-2009       30               742.38         2933.88         3676.26
2000-2009       31               741.38         3106.14         3847.52
2000-2009       32               796.43         3289.53         4085.96
2000-2009       33               896.45         3523.03         4419.48
2000-2009       34              1010.53         3608.16         4618.69
2000-2009       35              1050.56         3880.85         4931.41
2000-2009       36              1115.59         4062.13         5177.72
2000-2009       37              1214.65         4514.09         5728.74
2000-2009       38              1289.67         4824.93         6114.60
2000-2009       39              1475.80         5313.00         6788.80
2000-2009       40              1573.84         5873.04         7446.88
2000-2009       41              1793.97         6345.03         8139.00
2000-2009       42              1894.04         6871.27         8765.31
2000-2009       43              2176.16         7463.23         9639.39
2000-2009       44              2296.22         8159.41        10455.63
2000-2009       45              2570.36         8711.32        11281.68
2000-2009       46              2850.51         9352.52        12203.03
2000-2009       47              3056.61         9850.18        12906.79
2000-2009       48              3227.67        10383.16        13610.83
2000-2009       49              3404.77        10837.97        14242.74
2000-2009       50              3692.94        11276.99        14969.93
2000-2009       51              3901.05        11464.56        15365.61
2000-2009       52              4162.16        11817.96        15980.12
2000-2009       53              4384.26        12410.15        16794.41
2000-2009       54              4533.32        12293.43        16826.75
2000-2009       55              5092.61        12608.72        17701.33
2000-2009       56              5168.55        12062.33        17230.88
2000-2009       57              5104.52        11999.05        17103.57
2000-2009       58              5280.68        12242.84        17523.52
2000-2009       59              5516.83        12543.82        18060.65
2000-2009       60              6006.17        14136.90        20143.07
2000-2009       61              6489.53        14603.94        21093.47
2000-2009       62              6922.82        15179.95        22102.77
2000-2009       63              7652.32        15726.91        23379.23
2000-2009       64              8569.81        16570.42        25140.23
2000-2009       65              9498.25        17427.62        26925.87
2000-2009       66             10414.66        17957.62        28372.28
2000-2009       67             11837.33        18911.79        30749.12
2000-2009       68             13079.87        19730.18        32810.05
2000-2009       69             14484.65        20233.12        34717.77
2000-2009       70             15621.31        20690.39        36311.70
2000-2009       71             16936.00        20891.15        37827.15
2000-2009       72             18364.84        21402.38        39767.22
2000-2009       73             19910.66        21031.59        40942.25
2000-2009       74             21095.32        20216.84        41312.16
2000-2009       75             22581.00        19724.83        42305.83
2000-2009       76             24432.87        19227.92        43660.79
2000-2009       77             26010.67        18524.05        44534.72
2000-2009       78             26376.64        16911.24        43287.88
2000-2009       79             26499.42        15344.88        41844.30
2000-2009       80             25601.77        13619.38        39221.15
2000-2009       81             25611.56        12075.67        37687.23
2000-2009       82             23380.41        10174.14        33554.55
2000-2009       83             21803.54         8512.27        30315.81
2000-2009       84             19404.40         7306.24        26710.64
2000-2009       85             18201.97         6385.84        24587.81
2000-2009       86             16719.49         5517.55        22237.04
2000-2009       87             15113.03         4808.64        19921.67
2000-2009       88             13656.39         4237.55        17893.94
2000-2009       89             12579.78         3587.49        16167.27
2000-2009       90             11402.22         3192.70        14594.92
2000-2009       91              9826.33         2462.19        12288.52
2000-2009       92              8301.46         2159.52        10460.98
2000-2009       93              6925.62         1792.66         8718.28
2000-2009       94              5692.97         1322.63         7015.60
2000-2009       95              4367.28         1021.01         5388.29
2000-2009       96              3172.64          734.44         3907.08
2000-2009       97              2364.24          588.18         2952.42
2000-2009       98              1698.89          425.87         2124.76
2000-2009       99              1434.43          284.62         1719.05
2000-2009      100              1036.40          203.57         1239.97
2000-2009      101               719.50          142.20          861.70
2000-2009      102               487.02           98.50          585.52
2000-2009      103               323.03           67.12          390.15
2000-2009      104               208.96           44.45          253.41
2000-2009      105               132.55           29.09          161.64
2000-2009      106                82.40           19.06          101.46
2000-2009      107                50.08           12.10           62.18
2000-2009      108                29.60            6.87           36.47
2000-2009      109                17.03            3.00           20.03
2000-2009      110+               13.47            1.25           14.72
2010-2018        0              1439.19         1907.77         3346.96
2010-2018        1               164.03          193.10          357.13
2010-2018        2                90.01          182.06          272.07
2010-2018        3                85.00          123.05          208.05
2010-2018        4                64.01          121.06          185.07
2010-2018        5                74.00           94.04          168.04
2010-2018        6                55.03           86.06          141.09
2010-2018        7                42.00           84.03          126.03
2010-2018        8                56.01           82.06          138.07
2010-2018        9                42.00           85.04          127.04
2010-2018       10                57.00           84.06          141.06
2010-2018       11                49.00           71.04          120.04
2010-2018       12                66.02           68.04          134.06
2010-2018       13                57.01           94.04          151.05
2010-2018       14                69.01           93.04          162.05
2010-2018       15                89.02          143.05          232.07
2010-2018       16               106.02          219.10          325.12
2010-2018       17               113.01          280.11          393.12
2010-2018       18               151.03          368.15          519.18
2010-2018       19               147.01          517.24          664.25
2010-2018       20               174.02          566.27          740.29
2010-2018       21               152.01          662.29          814.30
2010-2018       22               188.04          771.37          959.41
2010-2018       23               253.03          868.43         1121.46
2010-2018       24               234.02         1056.49         1290.51
2010-2018       25               286.05         1102.50         1388.55
2010-2018       26               322.05         1184.54         1506.59
2010-2018       27               357.07         1359.62         1716.69
2010-2018       28               432.09         1404.64         1836.73
2010-2018       29               427.06         1616.72         2043.78
2010-2018       30               491.05         1727.75         2218.80
2010-2018       31               541.09         1923.85         2464.94
2010-2018       32               610.08         2039.87         2649.95
2010-2018       33               613.07         2142.96         2756.03
2010-2018       34               718.11         2256.99         2975.10
2010-2018       35               734.12         2427.03         3161.15
2010-2018       36               771.09         2595.14         3366.23
2010-2018       37               872.12         2799.20         3671.32
2010-2018       38               911.13         2807.20         3718.33
2010-2018       39               995.14         3099.34         4094.48
2010-2018       40              1017.15         3330.44         4347.59
2010-2018       41              1197.17         3510.49         4707.66
2010-2018       42              1211.18         3752.59         4963.77
2010-2018       43              1358.20         4000.73         5358.93
2010-2018       44              1410.22         4268.84         5679.06
2010-2018       45              1504.22         4703.01         6207.23
2010-2018       46              1706.24         5100.18         6806.42
2010-2018       47              1795.25         5471.37         7266.62
2010-2018       48              1997.32         5988.60         7985.92
2010-2018       49              2169.32         6807.96         8977.28
2010-2018       50              2475.34         7565.34        10040.68
2010-2018       51              2872.41         8132.54        11004.95
2010-2018       52              2942.43         8760.81        11703.24
2010-2018       53              3175.46         9606.09        12781.55
2010-2018       54              3495.51        10203.29        13698.80
2010-2018       55              4059.57        10909.52        14969.09
2010-2018       56              4484.65        11619.71        16104.36
2010-2018       57              4686.65        11671.61        16358.26
2010-2018       58              4933.68        12055.73        16989.41
2010-2018       59              5082.72        12374.88        17457.60
2010-2018       60              5350.75        14153.72        19504.47
2010-2018       61              5658.79        14493.78        20152.57
2010-2018       62              6019.86        14237.65        20257.51
2010-2018       63              6191.85        14256.55        20448.40
2010-2018       64              6123.85        13632.22        19756.07
2010-2018       65              6281.83        12883.66        19165.49
2010-2018       66              6330.83        12374.41        18705.24
2010-2018       67              6667.88        11908.17        18576.05
2010-2018       68              6920.89        11858.27        18779.16
2010-2018       69              7362.98        11583.37        18946.35
2010-2018       70              7977.12        11891.82        19868.94
2010-2018       71              9046.30        12065.11        21111.41
2010-2018       72              9977.50        12471.53        22449.03
