Portugal, Exposure to risk (cohort 5x5), 	Last modified: 14 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1880-1884     70-74           567362.27       375371.66       942733.94
1880-1884     75-79           410446.76       249625.95       660072.71
1880-1884     80-84           269454.75       134905.03       404359.77
1880-1884     85-89           122918.16        49939.27       172857.43
1880-1884     90-94            36816.47        11622.75        48439.22
1880-1884     95-99             6841.59         1740.17         8581.76
1880-1884    100-104             739.66          110.12          849.78
1880-1884    105-109              34.91            0.64           35.55
1880-1884    110+                  0.00            0.00            0.00
1885-1889        0                    .               .               .
1885-1889      1-4                    .               .               .
1885-1889      5-9                    .               .               .
1885-1889     10-14                   .               .               .
1885-1889     15-19                   .               .               .
1885-1889     20-24                   .               .               .
1885-1889     25-29                   .               .               .
1885-1889     30-34                   .               .               .
1885-1889     35-39                   .               .               .
1885-1889     40-44                   .               .               .
1885-1889     45-49                   .               .               .
1885-1889     50-54                   .               .               .
1885-1889     55-59           844378.77       665965.44      1510344.21
1885-1889     60-64           787608.22       593379.15      1380987.37
1885-1889     65-69           705617.70       510569.91      1216187.61
1885-1889     70-74           586522.25       402422.21       988944.47
1885-1889     75-79           430940.75       268636.65       699577.41
1885-1889     80-84           306434.10       152951.58       459385.68
1885-1889     85-89           142265.76        57719.69       199985.45
1885-1889     90-94            44523.54        14490.79        59014.33
1885-1889     95-99             9290.60         2245.20        11535.80
1885-1889    100-104            1109.39          207.13         1316.52
1885-1889    105-109              50.39            2.56           52.96
1885-1889    110+                  0.00            0.00            0.00
1890-1894        0                    .               .               .
1890-1894      1-4                    .               .               .
1890-1894      5-9                    .               .               .
1890-1894     10-14                   .               .               .
1890-1894     15-19                   .               .               .
1890-1894     20-24                   .               .               .
1890-1894     25-29                   .               .               .
1890-1894     30-34                   .               .               .
1890-1894     35-39                   .               .               .
1890-1894     40-44                   .               .               .
1890-1894     45-49                   .               .               .
1890-1894     50-54          1030052.30       818237.82      1848290.12
1890-1894     55-59           974005.42       751386.96      1725392.38
1890-1894     60-64           893301.31       670403.35      1563704.66
1890-1894     65-69           784191.73       564763.93      1348955.67
1890-1894     70-74           645780.20       434257.41      1080037.62
1890-1894     75-79           469319.13       284842.54       754161.67
1890-1894     80-84           338646.47       171227.14       509873.61
1890-1894     85-89           165414.32        68067.29       233481.61
1890-1894     90-94            57380.93        19020.22        76401.15
1890-1894     95-99            12761.27         3253.22        16014.48
1890-1894    100-104            1519.95          307.93         1827.87
1890-1894    105-109              83.15            6.58           89.73
1890-1894    110+                  8.00            0.00            8.00
1895-1899        0                    .               .               .
1895-1899      1-4                    .               .               .
1895-1899      5-9                    .               .               .
1895-1899     10-14                   .               .               .
1895-1899     15-19                   .               .               .
1895-1899     20-24                   .               .               .
1895-1899     25-29                   .               .               .
1895-1899     30-34                   .               .               .
1895-1899     35-39                   .               .               .
1895-1899     40-44                   .               .               .
1895-1899     45-49          1040072.53       876089.26      1916161.79
1895-1899     50-54           999214.08       821881.51      1821095.59
1895-1899     55-59           939022.88       756771.06      1695793.93
1895-1899     60-64           867609.80       677558.27      1545168.07
1895-1899     65-69           771911.22       572390.96      1344302.18
1895-1899     70-74           638823.23       437315.27      1076138.51
1895-1899     75-79           495757.25       298640.81       794398.05
1895-1899     80-84           374643.79       188723.95       563367.74
1895-1899     85-89           192922.18        80422.65       273344.83
1895-1899     90-94            70585.18        23649.98        94235.17
1895-1899     95-99            16521.18         4547.65        21068.83
1895-1899    100-104            2157.65          447.53         2605.18
1895-1899    105-109             135.04           27.51          162.55
1895-1899    110+                  6.67            4.00           10.67
1900-1904        0                    .               .               .
1900-1904      1-4                    .               .               .
1900-1904      5-9                    .               .               .
1900-1904     10-14                   .               .               .
1900-1904     15-19                   .               .               .
1900-1904     20-24                   .               .               .
1900-1904     25-29                   .               .               .
1900-1904     30-34                   .               .               .
1900-1904     35-39                   .               .               .
1900-1904     40-44          1314412.11      1121885.87      2436297.98
1900-1904     45-49          1275789.01      1067488.30      2343277.31
1900-1904     50-54          1224044.27      1008585.77      2232630.03
1900-1904     55-59          1156646.11       932415.96      2089062.07
1900-1904     60-64          1070037.46       832808.89      1902846.35
1900-1904     65-69           957552.81       706018.84      1663571.65
1900-1904     70-74           834154.33       564461.64      1398615.96
1900-1904     75-79           662677.61       399023.24      1061700.85
1900-1904     80-84           474770.31       244457.21       719227.51
1900-1904     85-89           258735.21       110931.59       369666.81
1900-1904     90-94            99939.11        33918.22       133857.33
1900-1904     95-99            23850.16         6087.55        29937.70
1900-1904    100-104            3274.25          608.17         3882.42
1900-1904    105-109             307.15           36.74          343.89
1900-1904    110+                  9.36            0.00            9.36
1905-1909        0                    .               .               .
1905-1909      1-4                    .               .               .
1905-1909      5-9                    .               .               .
1905-1909     10-14                   .               .               .
1905-1909     15-19                   .               .               .
1905-1909     20-24                   .               .               .
1905-1909     25-29                   .               .               .
1905-1909     30-34                   .               .               .
1905-1909     35-39          1361921.17      1228313.30      2590234.47
1905-1909     40-44          1327194.75      1184497.36      2511692.11
1905-1909     45-49          1282633.21      1134122.32      2416755.53
1905-1909     50-54          1229415.34      1069984.07      2299399.41
1905-1909     55-59          1160801.99       984108.36      2144910.35
1905-1909     60-64          1085156.19       880748.63      1965904.82
1905-1909     65-69          1025461.91       784933.44      1810395.35
1905-1909     70-74           923181.15       652204.01      1575385.17
1905-1909     75-79           742573.84       467514.08      1210087.92
1905-1909     80-84           557484.73       303090.57       860575.30
1905-1909     85-89           314372.01       142062.94       456434.95
1905-1909     90-94           125344.34        45471.71       170816.05
1905-1909     95-99            32137.58         8565.89        40703.46
1905-1909    100-104            5030.33          892.72         5923.06
1905-1909    105-109             411.74           44.75          456.49
1905-1909    110+                 15.73            1.67           17.40
1910-1914        0                    .               .               .
1910-1914      1-4                    .               .               .
1910-1914      5-9                    .               .               .
1910-1914     10-14                   .               .               .
1910-1914     15-19                   .               .               .
1910-1914     20-24                   .               .               .
1910-1914     25-29                   .               .               .
1910-1914     30-34          1557947.53      1458424.29      3016371.83
1910-1914     35-39          1517582.78      1402771.44      2920354.22
1910-1914     40-44          1456414.29      1332637.67      2789051.96
1910-1914     45-49          1388709.19      1251787.95      2640497.14
1910-1914     50-54          1317409.95      1169075.99      2486485.94
1910-1914     55-59          1242795.41      1077751.44      2320546.85
1910-1914     60-64          1204754.53      1010326.12      2215080.65
1910-1914     65-69          1145104.65       913757.08      2058861.73
1910-1914     70-74          1018766.00       755188.61      1773954.61
1910-1914     75-79           838105.91       559775.55      1397881.46
1910-1914     80-84           646144.09       369072.40      1015216.50
1910-1914     85-89           381454.78       179819.07       561273.85
1910-1914     90-94           164536.80        60946.92       225483.72
1910-1914     95-99            46872.66        12865.49        59738.16
1910-1914    100-104            7573.21         1432.98         9006.19
1910-1914    105-109             573.96           76.31          650.27
1910-1914    110+                  5.27            0.33            5.60
1915-1919        0                    .               .               .
1915-1919      1-4                    .               .               .
1915-1919      5-9                    .               .               .
1915-1919     10-14                   .               .               .
1915-1919     15-19                   .               .               .
1915-1919     20-24                   .               .               .
1915-1919     25-29          1456555.51      1424369.18      2880924.69
1915-1919     30-34          1356924.08      1289662.80      2646586.88
1915-1919     35-39          1296964.01      1216829.05      2513793.06
1915-1919     40-44          1252745.71      1161820.29      2414566.00
1915-1919     45-49          1195647.35      1093302.72      2288950.07
1915-1919     50-54          1134998.90      1018864.59      2153863.48
1915-1919     55-59          1126417.09       992368.65      2118785.74
1915-1919     60-64          1122680.08       958201.27      2080881.35
1915-1919     65-69          1062646.32       865164.16      1927810.48
1915-1919     70-74           952672.76       724780.76      1677453.53
1915-1919     75-79           794493.02       546807.94      1341300.96
1915-1919     80-84           629222.97       368803.81       998026.78
1915-1919     85-89           389624.23       188343.38       577967.60
1915-1919     90-94           180698.46        69357.68       250056.14
1915-1919     95-99            54988.43        16082.79        71071.21
1915-1919    100-104            8955.40         1855.73        10811.13
1915-1919    105-109                  .               .               .
1915-1919    110+                     .               .               .
1920-1924        0                    .               .               .
1920-1924      1-4                    .               .               .
1920-1924      5-9                    .               .               .
1920-1924     10-14                   .               .               .
1920-1924     15-19                   .               .               .
1920-1924     20-24          1802655.20      1742990.14      3545645.34
1920-1924     25-29          1718528.48      1653065.07      3371593.55
1920-1924     30-34          1626634.72      1546247.56      3172882.28
1920-1924     35-39          1538991.66      1434538.08      2973529.75
1920-1924     40-44          1457120.99      1335999.64      2793120.63
1920-1924     45-49          1386685.36      1250211.66      2636897.03
1920-1924     50-54          1385164.17      1239050.35      2624214.52
1920-1924     55-59          1385140.54      1222709.22      2607849.76
1920-1924     60-64          1343829.55      1154211.07      2498040.63
1920-1924     65-69          1276771.45      1048572.19      2325343.64
1920-1924     70-74          1163816.08       893190.89      2057006.97
1920-1924     75-79           995090.80       692930.70      1688021.50
1920-1924     80-84           824142.40       489341.06      1313483.46
1920-1924     85-89           542539.68       270196.63       812736.31
1920-1924     90-94           270628.00       108677.94       379305.95
1920-1924     95-99            80870.20        25172.73       106042.92
1920-1924    100-104                  .               .               .
1920-1924    105-109                  .               .               .
1920-1924    110+                     .               .               .
1925-1929        0                    .               .               .
1925-1929      1-4                    .               .               .
1925-1929      5-9                    .               .               .
1925-1929     10-14                   .               .               .
1925-1929     15-19          1931478.49      1976916.56      3908395.05
1925-1929     20-24          1884210.49      1895506.90      3779717.39
1925-1929     25-29          1778619.50      1720598.15      3499217.65
1925-1929     30-34          1652836.49      1536805.44      3189641.93
1925-1929     35-39          1540027.70      1409555.13      2949582.84
1925-1929     40-44          1450284.98      1311254.88      2761539.86
1925-1929     45-49          1459388.17      1306865.07      2766253.24
1925-1929     50-54          1489448.89      1319696.78      2809145.67
1925-1929     55-59          1476901.38      1287627.82      2764529.20
1925-1929     60-64          1439169.35      1220349.88      2659519.23
1925-1929     65-69          1368564.99      1110892.60      2479457.59
1925-1929     70-74          1258339.25       956858.49      2215197.74
1925-1929     75-79          1105181.67       758396.32      1863577.99
1925-1929     80-84           938127.05       567547.00      1505674.05
1925-1929     85-89           644783.05       331515.02       976298.07
1925-1929     90-94           301256.88       127082.34       428339.22
1925-1929     95-99                   .               .               .
1925-1929    100-104                  .               .               .
1925-1929    105-109                  .               .               .
1925-1929    110+                     .               .               .
1930-1934        0                    .               .               .
1930-1934      1-4                    .               .               .
1930-1934      5-9                    .               .               .
1930-1934     10-14          2036626.87      2082070.41      4118697.28
1930-1934     15-19          2021608.64      1999896.69      4021505.33
1930-1934     20-24          1908697.74      1827563.88      3736261.62
1930-1934     25-29          1763451.18      1646033.26      3409484.44
1930-1934     30-34          1629799.32      1495883.28      3125682.60
1930-1934     35-39          1520910.88      1371359.86      2892270.74
1930-1934     40-44          1518509.30      1365608.08      2884117.37
1930-1934     45-49          1538829.87      1384811.84      2923641.71
1930-1934     50-54          1528372.10      1366814.41      2895186.51
1930-1934     55-59          1506864.85      1327355.58      2834220.43
1930-1934     60-64          1484141.11      1275110.21      2759251.32
1930-1934     65-69          1445885.54      1195155.36      2641040.89
1930-1934     70-74          1367794.55      1057355.21      2425149.75
1930-1934     75-79          1231878.26       869693.64      2101571.90
1930-1934     80-84          1006610.55       643994.91      1650605.46
1930-1934     85-89           634790.69       354307.34       989098.03
1930-1934     90-94                   .               .               .
1930-1934     95-99                   .               .               .
1930-1934    100-104                  .               .               .
1930-1934    105-109                  .               .               .
1930-1934    110+                     .               .               .
1935-1939        0                    .               .               .
1935-1939      1-4                    .               .               .
1935-1939      5-9           2016310.56      2094114.49      4110425.05
1935-1939     10-14          1993517.95      2042821.10      4036339.05
1935-1939     15-19          1931966.39      1894666.74      3826633.13
1935-1939     20-24          1840340.09      1709300.29      3549640.37
1935-1939     25-29          1661159.79      1504224.40      3165384.18
1935-1939     30-34          1484087.92      1321696.96      2805784.87
1935-1939     35-39          1479099.52      1321793.68      2800893.20
1935-1939     40-44          1522842.59      1375925.81      2898768.40
1935-1939     45-49          1525145.21      1380282.56      2905427.77
1935-1939     50-54          1510596.82      1359659.92      2870256.74
1935-1939     55-59          1498081.14      1327715.04      2825796.18
1935-1939     60-64          1494891.60      1293291.28      2788182.88
1935-1939     65-69          1466546.44      1216407.97      2682954.41
1935-1939     70-74          1399816.11      1089585.11      2489401.22
1935-1939     75-79          1270383.37       917627.05      2188010.42
1935-1939     80-84           960443.19       640612.70      1601055.89
1935-1939     85-89                   .               .               .
1935-1939     90-94                   .               .               .
1935-1939     95-99                   .               .               .
1935-1939    100-104                  .               .               .
1935-1939    105-109                  .               .               .
1935-1939    110+                     .               .               .
1940-1944        0            424020.41       451636.37       875656.78
1940-1944      1-4           1526545.44      1599441.48      3125986.92
1940-1944      5-9           1903672.00      1969082.60      3872754.59
1940-1944     10-14          1895743.98      1899982.26      3795726.24
1940-1944     15-19          1844288.13      1768132.73      3612420.86
1940-1944     20-24          1653487.12      1520304.33      3173791.45
1940-1944     25-29          1438097.29      1273772.87      2711870.16
1940-1944     30-34          1408406.65      1253848.58      2662255.24
1940-1944     35-39          1441157.49      1305864.12      2747021.60
1940-1944     40-44          1454013.22      1325581.35      2779594.57
1940-1944     45-49          1455632.77      1326321.56      2781954.33
1940-1944     50-54          1445528.87      1305740.00      2751268.87
1940-1944     55-59          1448570.07      1287873.10      2736443.17
1940-1944     60-64          1448764.17      1254151.16      2702915.32
1940-1944     65-69          1423927.29      1181664.99      2605592.28
1940-1944     70-74          1353890.05      1070831.80      2424721.85
1940-1944     75-79          1101484.68       834147.90      1935632.58
1940-1944     80-84                   .               .               .
1940-1944     85-89                   .               .               .
1940-1944     90-94                   .               .               .
1940-1944     95-99                   .               .               .
1940-1944    100-104                  .               .               .
1940-1944    105-109                  .               .               .
1940-1944    110+                     .               .               .
1945-1949        0            473811.22       506862.74       980673.96
1945-1949      1-4           1733357.74      1812314.72      3545672.47
1945-1949      5-9           2117121.50      2181686.32      4298807.82
1945-1949     10-14          2068740.56      2092197.73      4160938.29
1945-1949     15-19          1888796.62      1827721.24      3716517.87
1945-1949     20-24          1662075.62      1519714.00      3181789.62
1945-1949     25-29          1588881.06      1450562.96      3039444.02
1945-1949     30-34          1593927.32      1481072.98      3075000.30
1945-1949     35-39          1611912.86      1500872.70      3112785.57
1945-1949     40-44          1629348.70      1513953.07      3143301.77
1945-1949     45-49          1631864.91      1509874.62      3141739.53
1945-1949     50-54          1636573.81      1498385.99      3134959.80
1945-1949     55-59          1641176.13      1473008.66      3114184.80
1945-1949     60-64          1634387.43      1422112.91      3056500.34
1945-1949     65-69          1602663.99      1343357.77      2946021.75
1945-1949     70-74          1375505.35      1117666.01      2493171.36
1945-1949     75-79                   .               .               .
1945-1949     80-84                   .               .               .
1945-1949     85-89                   .               .               .
1945-1949     90-94                   .               .               .
1945-1949     95-99                   .               .               .
1945-1949    100-104                  .               .               .
1945-1949    105-109                  .               .               .
1945-1949    110+                     .               .               .
1950-1954        0            461776.44       490911.55       952687.99
1950-1954      1-4           1710439.59      1794412.44      3504852.03
1950-1954      5-9           2079636.52      2156398.42      4236034.95
1950-1954     10-14          2001360.40      2002901.99      4004262.38
1950-1954     15-19          1894027.05      1804118.85      3698145.90
1950-1954     20-24          1795775.54      1704089.68      3499865.22
1950-1954     25-29          1711920.13      1661606.70      3373526.83
1950-1954     30-34          1687567.72      1637402.99      3324970.71
1950-1954     35-39          1693369.05      1618485.40      3311854.45
1950-1954     40-44          1702907.71      1614219.97      3317127.68
1950-1954     45-49          1725664.39      1630465.40      3356129.78
1950-1954     50-54          1741857.99      1624735.59      3366593.57
1950-1954     55-59          1743342.19      1586897.01      3330239.20
1950-1954     60-64          1727124.86      1522620.50      3249745.36
1950-1954     65-69          1512324.96      1303146.23      2815471.19
1950-1954     70-74                   .               .               .
1950-1954     75-79                   .               .               .
1950-1954     80-84                   .               .               .
1950-1954     85-89                   .               .               .
1950-1954     90-94                   .               .               .
1950-1954     95-99                   .               .               .
1950-1954    100-104                  .               .               .
1950-1954    105-109                  .               .               .
1950-1954    110+                     .               .               .
1955-1959        0            481741.05       506225.83       987966.88
1955-1959      1-4           1748053.61      1826930.29      3574983.90
1955-1959      5-9           2076521.47      2151923.50      4228444.98
1955-1959     10-14          1991219.15      2028755.90      4019975.05
1955-1959     15-19          1929862.53      1945061.66      3874924.19
1955-1959     20-24          1870457.66      1873187.73      3743645.38
1955-1959     25-29          1816816.33      1792396.47      3609212.80
1955-1959     30-34          1778478.95      1715941.73      3494420.68
1955-1959     35-39          1776433.30      1695337.31      3471770.61
1955-1959     40-44          1808627.46      1728672.10      3537299.57
1955-1959     45-49          1835933.26      1740406.27      3576339.54
1955-1959     50-54          1844887.90      1715070.05      3559957.95
1955-1959     55-59          1835006.99      1646099.39      3481106.38
1955-1959     60-64          1617330.80      1413389.45      3030720.25
1955-1959     65-69                   .               .               .
1955-1959     70-74                   .               .               .
1955-1959     75-79                   .               .               .
1955-1959     80-84                   .               .               .
1955-1959     85-89                   .               .               .
1955-1959     90-94                   .               .               .
1955-1959     95-99                   .               .               .
1955-1959    100-104                  .               .               .
1955-1959    105-109                  .               .               .
1955-1959    110+                     .               .               .
1960-1964        0            491330.05       521326.66      1012656.71
1960-1964      1-4           1809279.72      1897287.65      3706567.37
1960-1964      5-9           2123141.50      2204087.27      4327228.77
1960-1964     10-14          2100945.17      2161864.58      4262809.76
1960-1964     15-19          2093275.88      2132975.33      4226251.20
1960-1964     20-24          2002931.52      2006759.58      4009691.10
1960-1964     25-29          1889480.55      1855271.37      3744751.92
1960-1964     30-34          1865965.73      1803606.35      3669572.08
1960-1964     35-39          1927106.92      1856609.03      3783715.95
1960-1964     40-44          1972769.07      1885332.13      3858101.20
1960-1964     45-49          1990875.15      1872560.58      3863435.74
1960-1964     50-54          1979567.46      1807663.60      3787231.06
1960-1964     55-59          1726957.64      1536745.26      3263702.90
1960-1964     60-64                   .               .               .
1960-1964     65-69                   .               .               .
1960-1964     70-74                   .               .               .
1960-1964     75-79                   .               .               .
1960-1964     80-84                   .               .               .
1960-1964     85-89                   .               .               .
1960-1964     90-94                   .               .               .
1960-1964     95-99                   .               .               .
1960-1964    100-104                  .               .               .
1960-1964    105-109                  .               .               .
1960-1964    110+                     .               .               .
1965-1969        0            459435.22       486933.00       946368.22
1965-1969      1-4           1657872.06      1726032.10      3383904.15
1965-1969      5-9           2054647.70      2126056.08      4180703.78
1965-1969     10-14          2094934.87      2164509.63      4259444.50
1965-1969     15-19          2032074.49      2086885.12      4118959.62
1965-1969     20-24          1921640.22      1949461.31      3871101.54
1965-1969     25-29          1858802.35      1855508.88      3714311.23
1965-1969     30-34          1894731.07      1863109.31      3757840.37
1965-1969     35-39          1949932.93      1890881.35      3840814.28
1965-1969     40-44          1979428.38      1887711.74      3867140.13
1965-1969     45-49          1973340.61      1829485.22      3802825.83
1965-1969     50-54          1730925.81      1569663.61      3300589.42
1965-1969     55-59                   .               .               .
1965-1969     60-64                   .               .               .
1965-1969     65-69                   .               .               .
1965-1969     70-74                   .               .               .
1965-1969     75-79                   .               .               .
1965-1969     80-84                   .               .               .
1965-1969     85-89                   .               .               .
1965-1969     90-94                   .               .               .
1965-1969     95-99                   .               .               .
1965-1969    100-104                  .               .               .
1965-1969    105-109                  .               .               .
1965-1969    110+                     .               .               .
1970-1974        0            407684.50       429448.23       837132.73
1970-1974      1-4           1621978.24      1696619.77      3318598.01
1970-1974      5-9           2078221.04      2163148.57      4241369.61
1970-1974     10-14          2089605.85      2163320.44      4252926.29
1970-1974     15-19          2059514.56      2117980.79      4177495.35
1970-1974     20-24          2001192.76      2038829.36      4040022.13
1970-1974     25-29          1982636.95      1994934.03      3977570.98
1970-1974     30-34          2030616.82      1993963.82      4024580.65
1970-1974     35-39          2070488.88      1984692.59      4055181.47
1970-1974     40-44          2067501.86      1927695.25      3995197.10
1970-1974     45-49          1800700.18      1655272.87      3455973.05
1970-1974     50-54                   .               .               .
1970-1974     55-59                   .               .               .
1970-1974     60-64                   .               .               .
1970-1974     65-69                   .               .               .
1970-1974     70-74                   .               .               .
1970-1974     75-79                   .               .               .
1970-1974     80-84                   .               .               .
1970-1974     85-89                   .               .               .
1970-1974     90-94                   .               .               .
1970-1974     95-99                   .               .               .
1970-1974    100-104                  .               .               .
1970-1974    105-109                  .               .               .
1970-1974    110+                     .               .               .
1975-1979        0            413872.49       442042.39       855914.88
1975-1979      1-4           1614397.79      1698411.87      3312809.67
1975-1979      5-9           2000971.93      2088279.31      4089251.24
1975-1979     10-14          1992253.15      2070042.30      4062295.45
1975-1979     15-19          1978864.26      2042681.07      4021545.33
1975-1979     20-24          1987239.14      2032040.81      4019279.95
1975-1979     25-29          2024780.28      2023544.61      4048324.89
1975-1979     30-34          2043445.23      1975531.37      4018976.60
1975-1979     35-39          2038166.69      1902227.10      3940393.79
1975-1979     40-44          1807707.58      1676879.34      3484586.92
1975-1979     45-49                   .               .               .
1975-1979     50-54                   .               .               .
1975-1979     55-59                   .               .               .
1975-1979     60-64                   .               .               .
1975-1979     65-69                   .               .               .
1975-1979     70-74                   .               .               .
1975-1979     75-79                   .               .               .
1975-1979     80-84                   .               .               .
1975-1979     85-89                   .               .               .
1975-1979     90-94                   .               .               .
1975-1979     95-99                   .               .               .
1975-1979    100-104                  .               .               .
1975-1979    105-109                  .               .               .
1975-1979    110+                     .               .               .
1980-1984        0            354770.46       376463.18       731233.63
1980-1984      1-4           1380427.61      1457556.86      2837984.47
1980-1984      5-9           1673963.20      1759920.48      3433883.68
1980-1984     10-14          1675471.39      1752267.49      3427738.88
1980-1984     15-19          1733705.86      1798932.23      3532638.09
1980-1984     20-24          1760460.77      1800361.15      3560821.92
1980-1984     25-29          1744544.77      1722217.92      3466762.69
1980-1984     30-34          1717819.29      1626411.98      3344231.27
1980-1984     35-39          1542417.66      1437227.96      2979645.63
1980-1984     40-44                   .               .               .
1980-1984     45-49                   .               .               .
1980-1984     50-54                   .               .               .
1980-1984     55-59                   .               .               .
1980-1984     60-64                   .               .               .
1980-1984     65-69                   .               .               .
1980-1984     70-74                   .               .               .
1980-1984     75-79                   .               .               .
1980-1984     80-84                   .               .               .
1980-1984     85-89                   .               .               .
1980-1984     90-94                   .               .               .
1980-1984     95-99                   .               .               .
1980-1984    100-104                  .               .               .
1980-1984    105-109                  .               .               .
1980-1984    110+                     .               .               .
1985-1989        0            295565.13       313715.55       609280.68
1985-1989      1-4           1121382.31      1182932.21      2304314.52
1985-1989      5-9           1373115.79      1442426.70      2815542.49
1985-1989     10-14          1420730.12      1488026.64      2908756.76
1985-1989     15-19          1453229.81      1519734.85      2972964.66
1985-1989     20-24          1456934.84      1491900.22      2948835.06
1985-1989     25-29          1410817.86      1404397.07      2815214.93
1985-1989     30-34          1256452.31      1224832.87      2481285.17
1985-1989     35-39                   .               .               .
1985-1989     40-44                   .               .               .
1985-1989     45-49                   .               .               .
1985-1989     50-54                   .               .               .
1985-1989     55-59                   .               .               .
1985-1989     60-64                   .               .               .
1985-1989     65-69                   .               .               .
1985-1989     70-74                   .               .               .
1985-1989     75-79                   .               .               .
1985-1989     80-84                   .               .               .
1985-1989     85-89                   .               .               .
1985-1989     90-94                   .               .               .
1985-1989     95-99                   .               .               .
1985-1989    100-104                  .               .               .
1985-1989    105-109                  .               .               .
1985-1989    110+                     .               .               .
1990-1992        0            166195.36       175361.54       341556.89
1990-1992      1-4            651429.14       685193.71      1336622.85
1990-1992      5-9            821663.58       863967.20      1685630.78
