Switzerland, Life tables (cohort 1x10), Total	Last modified: 09 Aug 2023;  Methods Protocol: v6 (2017)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
1876-1879      105      0.62768  0.47368  0.48       5       3       4        8   1.49
1876-1879      106      0.49952  0.40000  0.50       3       1       2        4   1.40
1876-1879      107      1.08936  0.66667  0.42       2       1       1        2   1.00
1876-1879      108      0.59954  0.50000  0.67       1       0       0        1   1.17
1876-1879      109      1.49712  1.00000  0.67       0       0       0        0   0.67
1876-1879      110+           .        .     .       0       0       0        0      .
1880-1889        0      0.19032  0.16811  0.31  100000   16811   88329  5034417  50.34
1880-1889        1      0.03357  0.03301  0.49   83189    2746   81789  4946088  59.46
1880-1889        2      0.01556  0.01544  0.51   80443    1242   79830  4864299  60.47
1880-1889        3      0.01137  0.01131  0.51   79201     896   78763  4784469  60.41
1880-1889        4      0.00848  0.00844  0.51   78305     661   77981  4705706  60.09
1880-1889        5      0.00679  0.00677  0.51   77645     526   77385  4627725  59.60
1880-1889        6      0.00533  0.00532  0.52   77119     410   76920  4550340  59.00
1880-1889        7      0.00465  0.00464  0.51   76709     356   76536  4473420  58.32
1880-1889        8      0.00393  0.00392  0.51   76353     299   76207  4396884  57.59
1880-1889        9      0.00340  0.00340  0.51   76053     258   75926  4320677  56.81
1880-1889       10      0.00305  0.00304  0.51   75795     231   75681  4244750  56.00
1880-1889       11      0.00273  0.00273  0.51   75564     206   75463  4169069  55.17
1880-1889       12      0.00262  0.00261  0.51   75358     197   75262  4093607  54.32
1880-1889       13      0.00262  0.00261  0.51   75161     196   75066  4018345  53.46
1880-1889       14      0.00284  0.00284  0.51   74965     213   74861  3943279  52.60
1880-1889       15      0.00341  0.00340  0.51   74752     254   74628  3868418  51.75
1880-1889       16      0.00383  0.00382  0.51   74497     284   74359  3793790  50.93
1880-1889       17      0.00460  0.00458  0.51   74213     340   74047  3719431  50.12
1880-1889       18      0.00479  0.00478  0.51   73873     353   73701  3645384  49.35
1880-1889       19      0.00523  0.00522  0.51   73519     384   73333  3571683  48.58
1880-1889       20      0.00524  0.00522  0.51   73136     382   72949  3498350  47.83
1880-1889       21      0.00538  0.00536  0.51   72754     390   72563  3425401  47.08
1880-1889       22      0.00550  0.00548  0.51   72364     397   72168  3352838  46.33
1880-1889       23      0.00556  0.00554  0.51   71967     399   71771  3280669  45.59
1880-1889       24      0.00573  0.00572  0.51   71568     409   71370  3208899  44.84
1880-1889       25      0.00546  0.00544  0.51   71159     387   70969  3137529  44.09
1880-1889       26      0.00537  0.00535  0.51   70772     379   70585  3066560  43.33
1880-1889       27      0.00514  0.00513  0.51   70393     361   70216  2995975  42.56
1880-1889       28      0.00572  0.00570  0.52   70032     399   69840  2925759  41.78
1880-1889       29      0.00667  0.00665  0.48   69633     463   69394  2855919  41.01
1880-1889       30      0.00690  0.00687  0.49   69170     475   68929  2786526  40.29
1880-1889       31      0.00676  0.00673  0.49   68694     463   68457  2717597  39.56
1880-1889       32      0.00672  0.00670  0.49   68232     457   68000  2649140  38.83
1880-1889       33      0.00682  0.00680  0.49   67774     461   67540  2581141  38.08
1880-1889       34      0.00655  0.00653  0.49   67314     439   67092  2513600  37.34
1880-1889       35      0.00660  0.00657  0.49   66874     440   66652  2446509  36.58
1880-1889       36      0.00667  0.00664  0.49   66435     441   66212  2379856  35.82
1880-1889       37      0.00661  0.00658  0.50   65993     434   65777  2313645  35.06
1880-1889       38      0.00629  0.00627  0.50   65559     411   65351  2247868  34.29
1880-1889       39      0.00588  0.00586  0.51   65148     382   64961  2182516  33.50
1880-1889       40      0.00593  0.00591  0.51   64766     383   64577  2117555  32.70
1880-1889       41      0.00615  0.00614  0.51   64383     395   64191  2052978  31.89
1880-1889       42      0.00637  0.00635  0.51   63988     406   63788  1988788  31.08
1880-1889       43      0.00669  0.00667  0.51   63582     424   63376  1925000  30.28
1880-1889       44      0.00684  0.00682  0.51   63158     431   62946  1861624  29.48
1880-1889       45      0.00739  0.00736  0.51   62727     462   62501  1798678  28.67
1880-1889       46      0.00755  0.00752  0.50   62266     468   62033  1736177  27.88
1880-1889       47      0.00838  0.00834  0.51   61797     515   61543  1674144  27.09
1880-1889       48      0.00848  0.00845  0.51   61282     518   61027  1612601  26.31
1880-1889       49      0.00901  0.00897  0.51   60764     545   60496  1551575  25.53
1880-1889       50      0.00985  0.00981  0.51   60219     591   59928  1491079  24.76
1880-1889       51      0.01026  0.01021  0.51   59629     609   59329  1431151  24.00
1880-1889       52      0.01107  0.01101  0.51   59020     650   58698  1371822  23.24
1880-1889       53      0.01160  0.01154  0.51   58370     673   58041  1313124  22.50
1880-1889       54      0.01209  0.01202  0.51   57697     693   57354  1255083  21.75
1880-1889       55      0.01324  0.01315  0.51   57003     750   56633  1197730  21.01
1880-1889       56      0.01381  0.01372  0.51   56253     772   55872  1141096  20.28
1880-1889       57      0.01460  0.01450  0.50   55482     804   55083  1085224  19.56
1880-1889       58      0.01606  0.01593  0.51   54677     871   54249  1030141  18.84
1880-1889       59      0.01719  0.01704  0.50   53806     917   53352   975892  18.14
1880-1889       60      0.01838  0.01821  0.51   52889     963   52417   922540  17.44
1880-1889       61      0.01985  0.01966  0.51   51926    1021   51422   870123  16.76
1880-1889       62      0.02083  0.02061  0.50   50905    1049   50382   818701  16.08
1880-1889       63      0.02289  0.02264  0.51   49856    1129   49301   768320  15.41
1880-1889       64      0.02476  0.02446  0.50   48727    1192   48136   719019  14.76
1880-1889       65      0.02704  0.02668  0.50   47535    1268   46906   670883  14.11
1880-1889       66      0.02946  0.02903  0.51   46267    1343   45602   623977  13.49
1880-1889       67      0.03151  0.03103  0.51   44923    1394   44238   578375  12.87
1880-1889       68      0.03485  0.03426  0.51   43529    1492   42797   534137  12.27
1880-1889       69      0.03736  0.03668  0.50   42038    1542   41274   491340  11.69
1880-1889       70      0.04080  0.03999  0.51   40496    1620   39697   450066  11.11
1880-1889       71      0.04332  0.04241  0.50   38876    1649   38060   410368  10.56
1880-1889       72      0.04879  0.04765  0.51   37228    1774   36356   372308  10.00
1880-1889       73      0.05257  0.05124  0.51   35454    1817   34559   335953   9.48
1880-1889       74      0.05879  0.05712  0.50   33637    1922   32686   301393   8.96
1880-1889       75      0.06323  0.06132  0.51   31716    1945   30757   268707   8.47
1880-1889       76      0.07136  0.06893  0.51   29771    2052   28757   237951   7.99
1880-1889       77      0.07899  0.07604  0.51   27719    2108   26684   209193   7.55
1880-1889       78      0.08576  0.08228  0.51   25611    2107   24572   182509   7.13
1880-1889       79      0.09443  0.09022  0.51   23504    2121   22457   157937   6.72
1880-1889       80      0.10225  0.09733  0.51   21383    2081   20354   135480   6.34
1880-1889       81      0.11414  0.10806  0.51   19302    2086   18275   115126   5.96
1880-1889       82      0.12590  0.11852  0.51   17216    2041   16207    96851   5.63
1880-1889       83      0.13452  0.12613  0.51   15176    1914   14229    80644   5.31
1880-1889       84      0.14694  0.13703  0.51   13262    1817   12367    66416   5.01
1880-1889       85      0.15875  0.14720  0.51   11445    1685   10612    54048   4.72
1880-1889       86      0.17453  0.16062  0.50    9760    1568    8982    43436   4.45
1880-1889       87      0.18277  0.16759  0.50    8192    1373    7512    34454   4.21
1880-1889       88      0.20274  0.18410  0.50    6819    1255    6192    26942   3.95
1880-1889       89      0.21513  0.19434  0.50    5564    1081    5026    20750   3.73
1880-1889       90      0.23818  0.21293  0.50    4483     954    4007    15723   3.51
1880-1889       91      0.25024  0.22245  0.50    3528     785    3136    11716   3.32
1880-1889       92      0.26750  0.23625  0.51    2743     648    2423     8579   3.13
1880-1889       93      0.29025  0.25345  0.50    2095     531    1830     6157   2.94
1880-1889       94      0.31661  0.27329  0.50    1564     427    1350     4327   2.77
1880-1889       95      0.33649  0.28809  0.50    1137     327     973     2977   2.62
1880-1889       96      0.35765  0.30384  0.50     809     246     687     2004   2.48
1880-1889       97      0.36334  0.30743  0.50     563     173     477     1316   2.34
1880-1889       98      0.41215  0.34136  0.50     390     133     323      840   2.15
1880-1889       99      0.45900  0.37352  0.50     257      96     209      517   2.01
1880-1889      100      0.52588  0.41288  0.48     161      66     126      308   1.91
1880-1889      101      0.47037  0.38194  0.51      95      36      77      181   1.92
1880-1889      102      0.54099  0.42589  0.50      58      25      46      104   1.79
1880-1889      103      0.49346  0.39636  0.50      34      13      27       58   1.74
1880-1889      104      0.69254  0.51807  0.51      20      10      15       31   1.55
1880-1889      105      0.57639  0.43750  0.45      10       4       7       16   1.67
1880-1889      106      0.53215  0.42222  0.51       5       2       4        9   1.62
1880-1889      107      0.52313  0.42308  0.55       3       1       3        5   1.44
1880-1889      108      0.77340  0.53333  0.42       2       1       1        2   1.09
1880-1889      109      0.79833  0.57143  0.50       1       0       1        1   0.86
1880-1889      110+     2.98512  1.00000  0.33       0       0       0        0   0.33
1890-1899        0      0.16731  0.14990  0.31  100000   14990   89592  5462456  54.62
1890-1899        1      0.02753  0.02715  0.49   85010    2308   83826  5372863  63.20
1890-1899        2      0.01227  0.01220  0.51   82702    1009   82203  5289037  63.95
1890-1899        3      0.00831  0.00827  0.50   81693     676   81357  5206835  63.74
1890-1899        4      0.00576  0.00575  0.51   81017     466   80788  5125477  63.26
1890-1899        5      0.00492  0.00491  0.51   80552     395   80356  5044689  62.63
1890-1899        6      0.00374  0.00373  0.50   80156     299   80008  4964333  61.93
1890-1899        7      0.00334  0.00334  0.51   79858     266   79726  4884325  61.16
1890-1899        8      0.00291  0.00290  0.51   79591     231   79478  4804599  60.37
1890-1899        9      0.00266  0.00266  0.50   79360     211   79256  4725121  59.54
1890-1899       10      0.00224  0.00224  0.50   79149     177   79061  4645865  58.70
1890-1899       11      0.00223  0.00223  0.51   78972     176   78887  4566804  57.83
1890-1899       12      0.00219  0.00219  0.51   78796     172   78712  4487918  56.96
1890-1899       13      0.00242  0.00241  0.51   78624     190   78532  4409206  56.08
1890-1899       14      0.00245  0.00245  0.51   78434     192   78341  4330674  55.21
1890-1899       15      0.00296  0.00295  0.52   78242     231   78130  4252334  54.35
1890-1899       16      0.00341  0.00340  0.52   78011     265   77883  4174204  53.51
1890-1899       17      0.00391  0.00390  0.51   77746     303   77598  4096321  52.69
1890-1899       18      0.00432  0.00431  0.52   77443     334   77282  4018723  51.89
1890-1899       19      0.00534  0.00532  0.50   77109     410   76904  3941441  51.12
1890-1899       20      0.00562  0.00561  0.50   76699     430   76483  3864536  50.39
1890-1899       21      0.00539  0.00537  0.49   76269     410   76060  3788053  49.67
1890-1899       22      0.00546  0.00544  0.49   75859     413   75648  3711993  48.93
1890-1899       23      0.00565  0.00564  0.50   75446     425   75232  3636345  48.20
1890-1899       24      0.00578  0.00576  0.50   75021     432   74803  3561113  47.47
1890-1899       25      0.00577  0.00576  0.49   74588     429   74369  3486310  46.74
1890-1899       26      0.00565  0.00563  0.49   74159     418   73945  3411941  46.01
1890-1899       27      0.00590  0.00588  0.49   73741     434   73519  3337996  45.27
1890-1899       28      0.00547  0.00545  0.47   73308     400   73097  3264477  44.53
1890-1899       29      0.00426  0.00425  0.51   72908     310   72757  3191381  43.77
1890-1899       30      0.00422  0.00421  0.51   72598     306   72448  3118623  42.96
1890-1899       31      0.00420  0.00419  0.51   72292     303   72143  3046175  42.14
1890-1899       32      0.00401  0.00400  0.50   71989     288   71846  2974033  41.31
1890-1899       33      0.00418  0.00417  0.50   71701     299   71552  2902186  40.48
1890-1899       34      0.00425  0.00424  0.50   71402     303   71251  2830635  39.64
1890-1899       35      0.00424  0.00423  0.51   71099     301   70952  2759384  38.81
1890-1899       36      0.00437  0.00436  0.51   70798     308   70645  2688431  37.97
1890-1899       37      0.00453  0.00451  0.51   70490     318   70334  2617786  37.14
1890-1899       38      0.00459  0.00458  0.50   70171     322   70012  2547452  36.30
1890-1899       39      0.00452  0.00451  0.51   69850     315   69695  2477440  35.47
1890-1899       40      0.00478  0.00477  0.51   69535     332   69372  2407746  34.63
1890-1899       41      0.00484  0.00483  0.50   69203     334   69037  2338374  33.79
1890-1899       42      0.00502  0.00500  0.51   68869     345   68699  2269337  32.95
1890-1899       43      0.00529  0.00527  0.50   68524     361   68345  2200638  32.11
1890-1899       44      0.00544  0.00542  0.51   68163     370   67980  2132293  31.28
1890-1899       45      0.00569  0.00567  0.51   67793     384   67604  2064313  30.45
1890-1899       46      0.00588  0.00587  0.51   67409     395   67215  1996709  29.62
1890-1899       47      0.00653  0.00651  0.51   67013     436   66798  1929495  28.79
1890-1899       48      0.00659  0.00656  0.50   66577     437   66359  1862697  27.98
1890-1899       49      0.00720  0.00718  0.50   66140     475   65904  1796338  27.16
1890-1899       50      0.00759  0.00756  0.50   65666     496   65419  1730433  26.35
1890-1899       51      0.00833  0.00830  0.51   65169     541   64902  1665015  25.55
1890-1899       52      0.00886  0.00882  0.50   64629     570   64345  1600112  24.76
1890-1899       53      0.00931  0.00927  0.51   64059     594   63766  1535767  23.97
1890-1899       54      0.00998  0.00993  0.51   63465     630   63153  1472001  23.19
1890-1899       55      0.01060  0.01054  0.50   62834     662   62506  1408848  22.42
1890-1899       56      0.01143  0.01137  0.50   62172     707   61820  1346342  21.66
1890-1899       57      0.01200  0.01193  0.50   61465     733   61101  1284522  20.90
1890-1899       58      0.01316  0.01308  0.50   60732     794   60338  1223421  20.14
1890-1899       59      0.01437  0.01427  0.50   59938     855   59510  1163083  19.40
1890-1899       60      0.01553  0.01541  0.51   59082     910   58633  1103573  18.68
1890-1899       61      0.01654  0.01641  0.50   58172     954   57697  1044940  17.96
1890-1899       62      0.01815  0.01799  0.50   57217    1029   56708   987243  17.25
1890-1899       63      0.01941  0.01922  0.51   56188    1080   55656   930536  16.56
1890-1899       64      0.02129  0.02106  0.50   55108    1161   54532   874879  15.88
1890-1899       65      0.02309  0.02283  0.50   53947    1232   53337   820347  15.21
1890-1899       66      0.02536  0.02505  0.51   52715    1320   52062   767010  14.55
1890-1899       67      0.02770  0.02732  0.50   51395    1404   50696   714948  13.91
1890-1899       68      0.03053  0.03008  0.50   49991    1503   49246   664252  13.29
1890-1899       69      0.03308  0.03254  0.50   48487    1578   47705   615006  12.68
1890-1899       70      0.03643  0.03579  0.51   46909    1679   46079   567300  12.09
1890-1899       71      0.03983  0.03906  0.51   45230    1767   44357   521221  11.52
1890-1899       72      0.04345  0.04254  0.50   43464    1849   42546   476865  10.97
1890-1899       73      0.04715  0.04607  0.50   41615    1917   40664   434319  10.44
1890-1899       74      0.05136  0.05009  0.51   39697    1988   38716   393655   9.92
1890-1899       75      0.05583  0.05433  0.50   37709    2049   36695   354939   9.41
1890-1899       76      0.06074  0.05898  0.51   35660    2103   34622   318244   8.92
1890-1899       77      0.06572  0.06365  0.51   33557    2136   32500   283622   8.45
1890-1899       78      0.07245  0.06994  0.50   31421    2198   30334   251121   7.99
1890-1899       79      0.07935  0.07635  0.50   29224    2231   28118   220788   7.56
1890-1899       80      0.08445  0.08104  0.50   26993    2187   25903   192670   7.14
1890-1899       81      0.09241  0.08835  0.50   24805    2192   23715   166767   6.72
1890-1899       82      0.10210  0.09719  0.50   22614    2198   21525   143052   6.33
1890-1899       83      0.11143  0.10562  0.51   20416    2156   19351   121526   5.95
1890-1899       84      0.12274  0.11569  0.50   18259    2112   17211   102175   5.60
1890-1899       85      0.13122  0.12323  0.51   16147    1990   15164    84965   5.26
1890-1899       86      0.14512  0.13538  0.50   14157    1917   13207    69801   4.93
1890-1899       87      0.15965  0.14799  0.51   12241    1811   11347    56594   4.62
1890-1899       88      0.16922  0.15611  0.50   10429    1628    9621    45247   4.34
1890-1899       89      0.18610  0.17033  0.50    8801    1499    8055    35626   4.05
1890-1899       90      0.20994  0.19019  0.51    7302    1389    6615    27570   3.78
1890-1899       91      0.22477  0.20218  0.50    5913    1196    5319    20955   3.54
1890-1899       92      0.24609  0.21931  0.50    4718    1035    4204    15636   3.31
1890-1899       93      0.26726  0.23610  0.51    3683     870    3254    11432   3.10
1890-1899       94      0.28800  0.25206  0.50    2814     709    2462     8178   2.91
1890-1899       95      0.31238  0.27023  0.50    2104     569    1820     5716   2.72
1890-1899       96      0.33674  0.28820  0.50    1536     443    1314     3895   2.54
1890-1899       97      0.36701  0.31001  0.50    1093     339     923     2581   2.36
1890-1899       98      0.41082  0.34079  0.50     754     257     626     1658   2.20
1890-1899       99      0.41205  0.34161  0.50     497     170     412     1032   2.08
1890-1899      100      0.49568  0.39723  0.50     327     130     262      620   1.89
1890-1899      101      0.46182  0.37522  0.50     197      74     160      357   1.81
1890-1899      102      0.58639  0.45326  0.50     123      56      95      197   1.60
1890-1899      103      0.63037  0.47668  0.49      67      32      51      102   1.51
1890-1899      104      0.71074  0.52145  0.49      35      18      26       51   1.44
1890-1899      105      0.67383  0.51034  0.52      17       9      13       25   1.48
1890-1899      106      0.63283  0.47887  0.49       8       4       6       12   1.48
1890-1899      107      0.64222  0.48649  0.50       4       2       3        6   1.39
1890-1899      108      0.61300  0.47368  0.52       2       1       2        3   1.23
1890-1899      109      0.85593  0.60000  0.50       1       1       1        1   0.87
1890-1899      110+     2.39178  1.00000  0.42       0       0       0        0   0.42
1900-1909        0      0.14082  0.12828  0.31  100000   12828   91094  5949338  59.49
1900-1909        1      0.02186  0.02161  0.49   87172    1884   86202  5858245  67.20
1900-1909        2      0.00921  0.00917  0.50   85288     782   84897  5772042  67.68
1900-1909        3      0.00601  0.00599  0.51   84506     506   84256  5687145  67.30
1900-1909        4      0.00463  0.00462  0.51   84000     388   83808  5602890  66.70
1900-1909        5      0.00360  0.00359  0.51   83612     300   83464  5519082  66.01
1900-1909        6      0.00289  0.00289  0.50   83311     241   83192  5435618  65.24
1900-1909        7      0.00255  0.00254  0.50   83071     211   82965  5352426  64.43
1900-1909        8      0.00230  0.00230  0.51   82859     191   82766  5269460  63.60
1900-1909        9      0.00219  0.00219  0.50   82669     181   82578  5186694  62.74
1900-1909       10      0.00209  0.00209  0.51   82488     172   82403  5104116  61.88
1900-1909       11      0.00198  0.00198  0.50   82315     163   82233  5021714  61.01
1900-1909       12      0.00199  0.00199  0.51   82153     164   82072  4939480  60.13
1900-1909       13      0.00211  0.00211  0.50   81989     173   81902  4857408  59.24
1900-1909       14      0.00235  0.00235  0.51   81816     192   81722  4775506  58.37
1900-1909       15      0.00271  0.00271  0.51   81624     221   81516  4693784  57.51
1900-1909       16      0.00322  0.00322  0.51   81403     262   81273  4612268  56.66
1900-1909       17      0.00368  0.00368  0.50   81141     298   80993  4530994  55.84
1900-1909       18      0.00380  0.00379  0.50   80843     306   80688  4450002  55.05
1900-1909       19      0.00372  0.00371  0.51   80536     299   80390  4369313  54.25
1900-1909       20      0.00364  0.00363  0.50   80237     291   80092  4288923  53.45
1900-1909       21      0.00369  0.00368  0.51   79946     294   79801  4208830  52.65
1900-1909       22      0.00383  0.00382  0.51   79651     304   79501  4129030  51.84
1900-1909       23      0.00377  0.00377  0.50   79347     299   79199  4049529  51.04
1900-1909       24      0.00389  0.00388  0.50   79048     307   78896  3970330  50.23
1900-1909       25      0.00377  0.00376  0.51   78741     296   78595  3891434  49.42
1900-1909       26      0.00372  0.00371  0.51   78445     291   78302  3812839  48.61
1900-1909       27      0.00351  0.00351  0.51   78154     274   78018  3734538  47.78
1900-1909       28      0.00343  0.00342  0.50   77880     267   77747  3656519  46.95
1900-1909       29      0.00335  0.00335  0.49   77613     260   77482  3578772  46.11
1900-1909       30      0.00344  0.00343  0.50   77354     265   77221  3501290  45.26
1900-1909       31      0.00335  0.00335  0.51   77088     258   76961  3424069  44.42
1900-1909       32      0.00311  0.00311  0.50   76830     239   76712  3347108  43.56
1900-1909       33      0.00316  0.00315  0.51   76592     241   76473  3270396  42.70
1900-1909       34      0.00326  0.00326  0.50   76350     249   76227  3193923  41.83
